Date,SSD_Basic_current,SSD_OLS_current,Engle_Granger_current,HDBSCAN_Handcrafted_current,HDBSCAN_Autoencoder_current,HDBSCAN_MultiFactor_current,Engle_Granger_full
2006-03-17,10156.0555,10404.3374,5274.619899999999,9984.3373,9931.2654,9873.539,6678.920400000001
2006-03-20,10154.1933,10434.4368,5282.423999999999,9997.1605,9942.149,9874.097,6696.537900000001
2006-03-21,10153.0779,10409.093700000001,5263.867499999999,9989.4677,9935.3018,9874.7577,6678.164900000002
2006-03-22,10157.655200000001,10423.6615,5287.011299999999,9993.7741,9937.1955,9872.3435,6757.984400000001
2006-03-23,10159.3237,10415.0152,5233.666799999999,9983.0251,9921.7376,9872.4242,6695.559700000002
2006-03-24,10156.0188,10416.3552,5221.657499999999,9974.8711,9919.1598,9876.168,6671.775200000001
2006-03-27,10159.3066,10436.127,5213.348399999999,9966.090400000001,9905.7068,9876.7474,6673.4665
2006-03-28,10157.6681,10445.7099,5187.699699999999,9959.5588,9891.8797,9874.1276,6637.815100000001
2006-03-29,10164.099400000001,10408.1674,5198.023499999999,9956.4383,9893.708499999999,9874.657000000001,6648.023800000001
2006-03-30,10152.3069,10404.5022,5202.3267,9959.8548,9909.2801,9870.3418,6674.548500000001
2006-03-31,10156.240600000001,10409.4841,5206.5108,9956.8943,9916.150599999999,9871.952000000001,6616.176100000001
2006-04-03,10162.747800000001,10398.2196,5190.4879,9954.0274,9908.3979,9870.0798,6595.133600000001
2006-04-04,10138.3608,10409.4643,5202.0007000000005,9948.7648,9905.5663,9870.5899,6501.138500000001
2006-04-05,10151.2047,10418.27,5245.163500000001,9948.5017,9915.254799999999,9866.257,6523.6248000000005
2006-04-06,10150.7584,10438.2764,5251.5029,9953.3823,9921.421,9864.6132,6541.836800000001
2006-04-07,10149.4274,10425.7914,5220.1072,9947.8255,9913.8033,9870.305400000001,6503.540300000001
2006-04-10,10136.253200000001,10452.2688,5210.6803,9942.3935,9909.274599999999,9868.8286,6497.687
2006-04-11,10136.251400000001,10465.7027,5227.6463,9941.1294,9911.919899999999,9871.997,6513.643
2006-04-12,10146.6608,10473.9265,5199.701,9946.4226,9908.2303,9871.1393,6489.3132000000005
2006-04-13,10147.6137,10484.3785,5186.8144,9945.6729,9901.3187,9868.9728,6450.609100000001
2006-04-17,10150.4608,10468.4508,5168.4986,9943.6368,9897.9358,9871.7473,6422.561000000001
2006-04-18,10148.4343,10470.0546,5199.6337,9951.7977,9899.284399999999,9870.287400000001,6428.5504
2006-04-19,10151.6357,10498.6774,5191.5665,9950.6927,9896.865399999999,9873.9822,6407.312800000001
2006-04-20,10153.0663,10495.5753,5198.1089999999995,9953.7011,9905.756,9869.5157,6401.1347000000005
2006-04-21,10151.1523,10482.504,5196.9039999999995,9955.7756,9912.5188,9860.9202,6409.5422
2006-04-24,10156.341,10450.7981,5178.325199999999,9955.4105,9910.7371,9859.8773,6407.6099
2006-04-25,10151.1634,10458.9062,5162.7294999999995,9949.1434,9911.781799999999,9854.9741,6406.8336
2006-04-26,10154.6056,10448.4453,5130.259499999999,9955.1845,9922.180999999999,9848.188,6409.3324
2006-04-27,10143.463,10453.1006,5175.572099999999,9963.6008,9938.061099999999,9838.2868,6443.588900000001
2006-04-28,10128.0026,10470.1923,5163.5876,9959.8737,9940.186899999999,9841.0106,6459.0866000000005
2006-05-01,10137.1278,10483.6389,5154.0379,9963.0587,9950.064999999999,9838.3848,6468.2949
2006-05-02,10143.0461,10514.0445,5159.7087,9962.9852,9948.886999999999,9839.0458,6434.218
2006-05-03,10132.028,10514.1405,5175.356,9958.1754,9954.893399999999,9839.410100000001,6383.996999999999
2006-05-04,10124.2691,10504.1697,5205.5513,9924.0426,9955.9798,9838.2441,6385.8641
2006-05-05,10113.0458,10471.2512,5207.7689,9926.3698,9952.7061,9833.3542,6355.4248
2006-05-08,10133.6322,10484.4769,5214.9532,9929.8268,9959.069599999999,9832.6448,6367.4151
2006-05-09,10145.6232,10495.326000000001,5213.4059,9930.5275,9961.9462,9835.0622,6380.717199999999
2006-05-10,10153.6724,10485.6454,5214.8485,9924.7855,9964.204,9832.5746,6388.9995
2006-05-11,10152.529700000001,10478.145,5193.8022,9923.1824,9942.248,9834.8438,6346.4051
2006-05-12,10135.1286,10464.1369,5185.7505,9927.3785,9940.350499999999,9834.212300000001,6332.6801
2006-05-15,10130.2708,10467.8997,5193.1837000000005,9936.0087,9935.7465,9828.6595,6342.4484999999995
2006-05-16,10134.8443,10471.687600000001,5221.6792000000005,9943.4788,9940.429699999999,9829.159,6358.016599999999
2006-05-17,10134.410600000001,10471.816,5195.767000000001,9952.0185,9935.8463,9826.153400000001,6366.6214
2006-05-18,10139.571100000001,10474.2706,5190.2371,9949.090400000001,9936.9726,9827.5506,6358.5831
2006-05-19,10142.5748,10457.7711,5174.0308,9956.9388,9933.867,9830.510900000001,6342.5419999999995
2006-05-22,10136.5936,10468.7067,5161.5051,9951.3366,9930.578,9823.4835,6326.5399
2006-05-23,10141.3465,10465.542,5150.4276,9950.0743,9930.7951,9827.1869,6321.240099999999
2006-05-24,10143.2983,10481.1554,5138.8237,9957.6758,9928.0391,9820.5708,6291.069599999999
2006-05-25,10150.337300000001,10502.594000000001,5126.6357,9957.7612,9929.782599999999,9817.1028,6304.271699999999
2006-05-26,10151.6641,10488.996500000001,5111.0738,9944.8463,9925.5888,9819.638,6273.8434
2006-05-30,10154.774,10493.0421,5146.5525,9951.2277,9927.644199999999,9817.7579,6301.551399999999
2006-05-31,10156.3169,10483.8359,5156.2955,9939.3422,9934.5033,9819.8244,6325.036899999999
2006-06-01,10157.7644,10498.2271,5165.6211,9932.3899,9929.1396,9822.0818,6323.802699999999
2006-06-02,10175.7849,10529.8778,5152.0028,9931.6256,9927.4337,9815.7217,6303.0049
2006-06-05,10175.434000000001,10530.489300000001,5134.7126,9932.492,9925.9636,9814.1227,6268.909599999999
2006-06-06,10172.256,10542.5044,5115.8593,9941.1687,9924.932499999999,9808.9262,6241.6959
2006-06-07,10178.1027,10535.051800000001,5120.7769,9933.3927,9919.7297,9806.5718,6241.5494
2006-06-08,10158.196100000001,10582.9559,5117.4342,9932.7628,9920.448999999999,9806.053,6244.7986
2006-06-09,10157.8702,10569.1787,5117.5369,9926.7861,9920.238599999999,9804.119200000001,6240.747600000001
2006-06-12,10159.3267,10571.838600000001,5102.5377,9935.203,9921.2375,9804.6397,6222.481
2006-06-13,10183.2134,10575.7311,5078.2906,9931.4233,9913.4092,9799.816700000001,6200.352800000001
2006-06-14,10189.013500000001,10588.0942,5076.2037,9937.73,9912.6479,9806.4795,6198.5983
2006-06-15,10187.5136,10604.2998,5104.3394,9938.6056,9915.7616,9810.5828,6224.3021
2006-06-16,10187.3741,10587.0129,5098.7143,9938.6851,9917.2022,9808.393,6223.4233
2006-06-19,10184.122800000001,10587.7138,5087.527,9939.788,9914.373,9809.9843,6205.9805
2006-06-20,10205.161,10603.0516,5085.9695,9940.9084,9900.9861,9811.884600000001,6189.3842
2006-06-21,10206.1145,10606.798200000001,5099.3491,9941.4063,9898.6927,9816.8064,6196.1749
2006-06-22,10216.4741,10610.1266,5102.194,9943.2632,9895.6548,9819.6605,6189.1942
2006-06-23,10219.3383,10603.0067,5108.9727,9935.5699,9897.7015,9824.4146,6195.5254
2006-06-26,10219.0249,10609.0108,5091.2698,9933.5882,9895.9309,9824.6394,6176.3802
2006-06-27,10207.4879,10592.3637,5076.5846,9931.7958,9893.4255,9823.656,6164.7002
2006-06-28,10195.2952,10584.7275,5066.8745,9931.4366,9895.3253,9825.0836,6161.046200000001
2006-06-29,10188.7144,10583.2656,5079.0466,9929.0391,9885.801099999999,9827.6,6167.113300000001
2006-06-30,10184.4102,10579.079600000001,5104.0463,9918.6105,9879.487,9825.2109,6177.2019
2006-07-03,10181.7151,10593.2207,5082.5779999999995,9921.3316,9877.789499999999,9825.8453,6166.9517000000005
2006-07-05,10191.6303,10590.440700000001,5051.1639,9914.3733,9871.9934,9822.4963,6126.2183
2006-07-06,10200.0606,10591.4882,5061.1196,9904.7127,9870.8207,9822.5322,6134.5499
2006-07-07,10191.182,10577.4813,5063.0117,9911.9971,9875.807999999999,9824.455600000001,6138.224400000001
2006-07-10,10188.7972,10566.8309,5034.5079,9918.1172,9872.878499999999,9817.41,6119.1507
2006-07-11,10188.9836,10574.5955,5034.8596,9919.9593,9870.6513,9818.8305,6112.142600000001
2006-07-12,10186.5227,10544.0642,5045.2198,9919.2105,9879.2865,9818.7398,6123.545
2006-07-13,10176.8155,10534.128200000001,5042.7442,9919.731,9875.9202,9816.750900000001,6125.761100000001
2006-07-14,10174.1851,10533.9813,5032.9166000000005,9928.474,9861.6058,9814.916000000001,6124.050000000001
2006-07-17,10166.725,10538.3267,5027.7478,9929.129500000001,9853.5319,9809.9174,6114.8631000000005
2006-07-18,10154.4945,10545.7606,5019.2915,9928.7557,9833.1197,9798.8173,6115.536700000001
2006-07-19,10134.1754,10569.4005,5022.8437,9932.188,9840.7884,9803.7366,6128.6027
2006-07-20,10148.110700000001,10553.0425,4990.9255,9920.103,9822.4665,9797.0141,6103.2824
2006-07-21,10150.188,10567.057700000001,4999.9533,9924.6729,9820.8809,9795.438900000001,6109.9722
2006-07-24,10144.3949,10569.5033,5011.1899,9916.3127,9826.5039,9800.1441,6123.909800000001
2006-07-25,10148.9584,10572.3862,5012.9071,9891.702,9822.1086,9800.2328,6126.783800000001
2006-07-26,10143.657000000001,10577.0075,5022.2609,9876.4769,9821.3882,9798.5625,6149.601100000001
2006-07-27,10156.2878,10572.9725,5035.9449,9847.1009,9824.670399999999,9792.9542,6151.067500000001
2006-07-28,10136.4684,10596.1542,5025.2437,9840.6955,9826.6364,9788.097600000001,6154.2174
2006-07-31,10129.2271,10577.7163,5043.8474,9840.3229,9830.371799999999,9789.0103,6184.7477
2006-08-01,10140.0502,10587.924200000001,5027.5109999999995,9847.9243,9824.7662,9786.733900000001,6145.2503
2006-08-02,10140.540500000001,10612.4041,5023.1834,9850.4275,9826.0283,9790.6618,6138.7979
2006-08-03,10128.9363,10582.0098,5005.1296,9803.8817,9821.253499999999,9792.3457,6110.004199999999
2006-08-04,10100.4135,10541.1244,4982.7436,9838.7863,9813.7405,9790.5409,6083.6185000000005
2006-08-07,10131.4017,10581.401,4980.5324,9828.6513,9810.231099999999,9791.1289,6082.5001
2006-08-08,10135.5655,10596.4524,4987.4163,9829.2251,9812.0001,9786.6317,6103.2307
2006-08-09,10158.8259,10599.821,4989.7388,9837.7644,9803.7928,9787.9576,6086.4107
2006-08-10,10166.3982,10608.236200000001,4998.8132000000005,9815.9124,9808.914999999999,9787.0015,6108.7935
2006-08-11,10156.7737,10613.5761,5023.104700000001,9813.0856,9815.4871,9786.617900000001,6137.827799999999
2006-08-14,10171.5111,10604.3331,5023.4737000000005,9816.0118,9819.6348,9789.1181,6134.1855
2006-08-15,10170.7104,10603.1326,5060.4925,9815.8201,9823.5422,9788.8513,6185.485699999999
2006-08-16,10164.9856,10602.193000000001,5081.8156,9816.7061,9830.6553,9791.687,6201.6001
2006-08-17,10182.831,10623.7418,5080.0073999999995,9817.9828,9830.7585,9791.7166,6198.448899999999
2006-08-18,10177.3416,10613.9311,5083.1042,9818.1049,9833.0566,9792.08,6209.4113
2006-08-21,10172.047700000001,10594.8893,5066.8533,9818.3816,9828.514599999999,9789.3916,6187.307999999999
2006-08-22,10178.9152,10619.9922,5075.909799999999,9826.518,9830.1138,9790.9684,6185.130499999999
2006-08-23,10179.2592,10628.2595,5089.325499999999,9818.8257,9828.760999999999,9787.6932,6199.832899999999
2006-08-24,10187.9616,10612.1206,5087.386699999999,9818.5458,9832.075499999999,9784.8567,6198.3045
2006-08-25,10194.0884,10617.9157,5095.622299999999,9817.9638,9835.2003,9786.2044,6199.5768
2006-08-28,10185.4522,10595.7197,5096.405499999999,9822.8646,9837.6378,9786.7591,6191.417299999999
2006-08-29,10195.5756,10606.091,5112.577899999999,9821.9346,9841.5706,9787.36,6200.0653
2006-08-30,10188.1029,10593.0847,5094.750499999999,9819.9759,9837.127499999999,9785.9241,6205.358399999999
2006-08-31,10192.3832,10596.6441,5089.4018,9821.8539,9837.9787,9784.8243,6192.5905999999995
2006-09-01,10184.1592,10611.7185,5093.4412999999995,9819.081400000001,9842.6402,9785.1847,6218.3825
2006-09-05,10200.1406,10641.4455,5082.737999999999,9822.429,9843.670399999999,9787.4975,6197.447
2006-09-06,10205.9186,10643.853000000001,5060.120099999999,9830.7328,9850.613299999999,9784.7569,6179.0948
2006-09-07,10205.648500000001,10655.397,5066.883399999999,9827.4655,9850.6949,9782.5307,6160.1849
2006-09-08,10198.484,10640.1869,5061.081799999999,9824.4415,9850.5001,9778.111,6161.9703
2006-09-11,10195.6751,10636.4387,5053.478899999999,9823.0839,9856.803,9776.221,6192.799300000001
2006-09-12,10202.6003,10624.9482,5068.0407,9822.2821,9857.2079,9770.9478,6212.4499
2006-09-13,10219.249600000001,10623.2935,5099.8595,9822.3745,9861.7003,9767.1076,6254.6607
2006-09-14,10219.3423,10620.3666,5111.302,9819.9273,9861.3748,9762.998300000001,6262.4054
2006-09-15,10211.5648,10595.9324,5085.9176,9819.1548,9855.212899999999,9753.1885,6257.7525000000005
2006-09-18,10206.3892,10599.5638,5049.1464,9818.5899,9843.4895,9751.7625,6240.369000000001
2006-09-19,10200.838,10607.5753,5101.268999999999,9824.959,9853.791799999999,9755.0784,6296.6798
2006-09-20,10206.9031,10610.9002,5096.32,9820.7656,9866.8179,9757.1806,6329.369000000001
2006-09-21,10195.194800000001,10614.3802,5080.1231,9822.167300000001,9863.9229,9754.8369,6309.9744
2006-09-22,10191.3892,10597.823,5069.5356,9819.1402,9860.5832,9755.175000000001,6267.201800000001
2006-09-25,10186.8924,10604.337,5083.4478,9816.1423,9862.5178,9754.4153,6293.8277
2006-09-26,10185.9519,10603.630000000001,5070.0795,9814.0254,9861.4062,9751.617900000001,6261.9425
2006-09-27,10174.4833,10576.844000000001,5037.913,9800.4365,9857.4574,9744.1253,6226.5358
2006-09-28,10164.7957,10589.302,5026.590399999999,9793.3797,9856.3567,9741.8587,6245.1073
2006-09-29,10162.6419,10598.4652,5016.161099999999,9800.0569,9852.9511,9742.132,6214.0904
2006-10-02,10142.607,10581.54,5034.8931999999995,9797.18,9853.862299999999,9738.752700000001,6220.6659
2006-10-03,10123.2023,10598.2775,5032.4463,9791.6173,9852.6299,9738.7906,6201.65
2006-10-04,10129.9043,10610.2325,5062.8081999999995,9788.2414,9861.0027,9740.0561,6269.514300000001
2006-10-05,10128.0501,10606.9593,5086.7693,9778.1983,9866.7523,9738.2162,6275.6050000000005
2006-10-06,10121.2354,10596.2153,5071.4519,9775.1726,9859.6132,9736.8231,6253.787400000001
2006-10-09,10130.0281,10600.349,5124.1894,9777.8069,9866.2825,9739.2903,6284.3886
2006-10-10,10110.1862,10606.1102,5124.7169,9777.4903,9864.8837,9736.0453,6264.471800000001
2006-10-11,10143.9141,10604.3602,5121.828,9791.2854,9856.2259,9735.4122,6284.308400000001
2006-10-12,10125.3122,10600.9706,5141.225600000001,9790.5332,9851.3496,9731.105,6326.002900000001
2006-10-13,10146.6729,10603.2569,5132.146200000001,9789.7116,9852.2128,9732.0102,6315.882800000001
2006-10-16,10151.667800000001,10591.5083,5136.283600000001,9787.1245,9855.2585,9733.2247,6357.262600000001
2006-10-17,10152.9027,10596.6883,5147.9148000000005,9787.6606,9861.662,9733.8156,6407.240500000001
2006-10-18,10138.2492,10588.3248,5135.863600000001,9790.9073,9859.6292,9732.4193,6406.4457
2006-10-19,10139.0813,10597.1228,5144.963500000001,9792.2426,9867.4298,9734.2615,6429.0794000000005
2006-10-20,10136.8145,10550.1085,5142.9354,9793.5488,9863.252499999999,9733.532,6379.741800000001
2006-10-23,10134.895700000001,10541.9336,5142.0864,9794.5948,9858.3051,9731.4335,6414.5794000000005
2006-10-24,10133.8767,10534.7434,5142.3789,9795.9361,9863.341199999999,9731.6381,6401.2716
2006-10-25,10118.628,10591.57,5143.3991,9797.4677,9881.0164,9732.4253,6425.452000000001
2006-10-26,10129.5912,10604.0717,5161.9711,9798.9039,9890.1708,9736.7717,6453.181500000001
2006-10-27,10125.726200000001,10596.4214,5160.6367,9797.8694,9893.813199999999,9736.0577,6444.3477
2006-10-30,10130.0971,10599.1603,5134.7707,9797.4527,9880.852499999999,9732.6217,6442.484400000001
2006-10-31,10127.7659,10600.628499999999,5136.2881,9797.4356,9874.8166,9731.9961,6426.4781
2006-11-01,10128.6562,10616.865099999999,5143.2046,9802.554,9884.3143,9732.8701,6409.487400000001
2006-11-02,10144.086000000001,10646.0453,5148.0429,9804.061,9897.294899999999,9736.0522,6437.9629
2006-11-03,10151.3397,10651.1989,5165.361400000001,9807.1835,9906.959799999999,9738.838,6476.531800000001
2006-11-06,10134.6626,10633.8621,5177.5038,9807.1912,9895.3536,9739.1271,6481.817900000001
2006-11-07,10129.654,10627.6559,5182.3819,9805.0809,9900.082699999999,9739.452800000001,6497.130800000001
2006-11-08,10127.0993,10621.9646,5159.160900000001,9806.2699,9891.538499999999,9737.0519,6469.064100000001
2006-11-09,10121.243400000001,10610.716199999999,5170.6041000000005,9804.6852,9904.9318,9735.8532,6486.993700000001
2006-11-10,10119.6263,10592.9599,5122.867200000001,9794.9391,9897.1988,9732.265300000001,6443.3904
2006-11-13,10121.1954,10594.0627,5123.783300000001,9792.3554,9895.6839,9733.0709,6450.242400000001
2006-11-14,10118.5872,10580.9781,5116.714600000001,9789.7517,9888.829899999999,9732.3706,6439.922100000001
2006-11-15,10112.538,10598.4618,5107.7431000000015,9790.6713,9872.2333,9730.7317,6454.3087000000005
2006-11-16,10097.135900000001,10603.7992,5122.843700000001,9793.9715,9871.3418,9731.3916,6465.421200000001
2006-11-17,10101.703,10623.2368,5130.393400000001,9796.5701,9870.913499999999,9731.3156,6474.988600000001
2006-11-20,10101.5625,10628.6355,5143.411400000001,9789.7059,9874.587599999999,9728.2071,6492.777800000001
2006-11-21,10085.4829,10637.0139,5084.411500000001,9776.8353,9870.072199999999,9727.0095,6436.370800000001
2006-11-22,10088.738000000001,10638.6529,5065.318000000001,9773.8646,9867.369499999999,9726.9257,6428.2107000000005
2006-11-24,10096.5517,10648.098899999999,5077.731900000001,9771.3425,9870.9275,9726.3313,6431.080900000001
2006-11-27,10081.7853,10680.313,5126.419400000001,9774.8078,9877.6282,9723.4784,6454.7721
2006-11-28,10075.6666,10669.6881,5118.021100000001,9773.9357,9876.0675,9723.0964,6451.696600000001
2006-11-29,10073.8083,10667.1252,5108.9481000000005,9767.0919,9871.3396,9721.6936,6461.078600000001
2006-11-30,10078.6009,10668.0914,5132.1724,9764.8705,9872.9213,9722.7469,6487.968100000001
2006-12-01,10079.5683,10672.416299999999,5162.088900000001,9777.4632,9872.548999999999,9722.7507,6505.586300000001
2006-12-04,10094.889000000001,10654.3092,5112.3765,9770.9592,9871.8392,9723.5457,6480.2155
2006-12-05,10096.3291,10673.89,5132.4978,9775.8284,9876.3476,9723.0716,6481.117200000001
2006-12-06,10087.6787,10669.4804,5127.5448,9777.3286,9867.237,9721.1133,6483.077700000001
2006-12-07,10091.7871,10686.7314,5167.469099999999,9787.76,9878.5559,9720.2999,6539.072300000001
2006-12-08,10106.788,10688.2556,5155.176799999999,9789.1243,9877.2681,9720.5431,6516.4642
2006-12-11,10086.8274,10694.932799999999,5161.9598,9789.9409,9889.6883,9719.7793,6544.469900000001
2006-12-12,10076.2932,10694.972399999999,5166.1393,9778.5672,9880.2747,9719.4848,6529.374800000001
2006-12-13,10054.5445,10695.658099999999,5202.9086,9783.6574,9883.312,9719.6605,6561.607600000001
2006-12-14,10045.8792,10688.8982,5193.5410999999995,9783.413700000001,9884.9232,9719.6337,6557.058900000002
2006-12-15,10035.6189,10678.8637,5198.961799999999,9781.4676,9897.5063,9719.9836,6560.648600000001
2006-12-18,10016.1016,10683.200499999999,5211.157899999999,9784.6186,9901.0443,9715.858,6563.704500000002
2006-12-19,10012.062600000001,10694.7328,5212.739299999999,9794.8168,9895.245299999999,9716.7411,6573.673200000001
2006-12-20,10002.0353,10684.8572,5229.8369999999995,9801.1771,9898.0244,9716.373,6578.921400000001
2006-12-21,10002.8909,10696.713399999999,5270.6909,9810.1584,9900.9152,9713.9495,6628.4733000000015
2006-12-22,9998.910600000001,10700.344,5282.6341999999995,9811.7603,9899.644999999999,9715.9965,6644.013600000001
2006-12-26,9992.4006,10689.4486,5276.264499999999,9812.9549,9904.6579,9718.658,6653.022000000001
2006-12-27,9985.3686,10663.3964,5269.8357,9804.2431,9900.5589,9721.537,6628.6046000000015
2006-12-28,9995.0671,10669.7173,5268.2392,9801.3486,9898.984699999999,9722.1179,6627.333700000001
2006-12-29,10002.3159,10685.3626,5273.6226,9805.7585,9898.1643,9724.301,6622.123600000002
2007-01-03,10013.644900000001,10671.255799999999,5263.286,9803.4393,9893.5384,9726.1569,6673.6626000000015
2007-01-04,10013.6918,10678.7761,5269.9542,9802.5235,9892.354099999999,9722.6094,6685.780200000002
2007-01-05,10015.6864,10681.304,5285.357300000001,9809.024800000001,9891.064199999999,9715.8837,6701.688600000001
2007-01-08,10012.8893,10666.7637,5288.938300000001,9807.4146,9882.5081,9712.0965,6687.005400000002
2007-01-09,10021.629,10689.9346,5287.626700000001,9800.626400000001,9883.8534,9713.2238,6679.547800000002
2007-01-10,10024.2749,10678.802,5273.4786,9822.887700000001,9884.5652,9715.6768,6655.812600000001
2007-01-11,10032.1847,10669.900399999999,5278.419900000001,9818.5709,9883.0657,9709.1323,6652.2359000000015
2007-01-12,10036.9364,10664.224699999999,5254.446900000001,9820.008,9883.6191,9705.6744,6636.0439000000015
2007-01-16,10027.4801,10653.963099999999,5240.294900000001,9815.205,9877.671199999999,9701.5669,6605.972000000002
2007-01-17,10018.819,10647.2047,5248.654600000001,9808.831,9876.8329,9699.6937,6625.579500000002
2007-01-18,10025.76,10640.985799999999,5248.504400000001,9811.0488,9890.119499999999,9699.197,6627.318800000002
2007-01-19,10024.5503,10631.679399999999,5255.6981000000005,9809.9634,9892.3406,9699.5547,6629.8623000000025
2007-01-22,10021.0671,10627.9741,5273.109200000001,9792.8621,9894.179699999999,9699.3866,6655.357400000003
2007-01-23,10026.7687,10622.3187,5259.883400000001,9789.9936,9888.116899999999,9695.5499,6662.673200000002
2007-01-24,10029.0072,10614.4388,5263.831900000001,9792.977,9875.9209,9697.2964,6638.109900000002
2007-01-25,10030.735200000001,10620.9136,5268.5358000000015,9795.8237,9880.1067,9696.5947,6659.868200000003
2007-01-26,10025.670100000001,10609.0849,5258.728300000002,9792.7866,9872.9155,9696.3055,6644.586100000002
2007-01-29,10044.2716,10614.061,5266.336100000001,9791.3783,9879.596099999999,9697.7917,6658.930800000002
2007-01-30,10048.0562,10595.0006,5274.499600000001,9796.3527,9882.0203,9696.4808,6665.580600000003
2007-01-31,10019.6885,10590.384199999999,5259.308000000001,9806.8351,9867.964399999999,9686.3505,6625.4203000000025
2007-02-01,10025.4805,10588.5765,5275.400300000001,9803.1717,9881.063699999999,9687.8985,6655.4909000000025
2007-02-02,10024.4036,10589.2264,5238.242400000001,9805.428600000001,9867.3423,9687.2107,6606.882000000002
2007-02-05,10016.0663,10582.1202,5225.855200000001,9795.1919,9865.6678,9683.2436,6604.688500000002
2007-02-06,10008.6383,10563.091,5231.650500000001,9779.8341,9861.580399999999,9689.507,6606.372900000002
2007-02-07,10021.915,10573.1515,5227.651400000001,9784.942500000001,9861.934299999999,9693.5457,6600.4972000000025
2007-02-08,10019.663,10582.6665,5241.054900000001,9782.5944,9864.721,9688.2951,6596.947400000003
2007-02-09,10021.2184,10585.3609,5220.286700000001,9773.2472,9864.4532,9688.994200000001,6579.870200000003
2007-02-12,10028.6135,10605.0837,5221.118100000001,9777.463,9862.650099999999,9689.0874,6575.337900000002
2007-02-13,10021.903400000001,10594.777699999999,5236.914100000001,9787.9944,9856.2689,9684.121500000001,6576.688100000003
2007-02-14,10020.401100000001,10593.1071,5241.162700000001,9788.1425,9854.0492,9683.7648,6583.957700000003
2007-02-15,10023.5512,10576.4934,5205.307500000001,9781.4293,9849.053899999999,9680.9292,6549.865800000003
2007-02-16,10019.2944,10578.530999999999,5221.840400000001,9786.6194,9846.249099999999,9682.6044,6563.581600000003
2007-02-20,10024.9752,10576.441299999999,5242.434800000001,9790.2986,9842.8833,9682.4763,6594.647500000003
2007-02-21,10026.3721,10573.8385,5265.082000000001,9791.3053,9843.3408,9681.2346,6623.339400000003
2007-02-22,10022.993,10573.3917,5276.091600000002,9787.3664,9853.0945,9682.669,6650.407800000003
2007-02-23,10020.1146,10573.732699999999,5238.983400000002,9783.8256,9849.7465,9681.179,6605.511700000003
2007-02-26,10024.018900000001,10566.215699999999,5243.987500000002,9781.917800000001,9851.893,9680.344500000001,6615.268800000003
2007-02-27,10035.8634,10599.1233,5246.756900000002,9772.047,9848.5592,9685.3227,6638.0898000000025
2007-02-28,10029.9824,10578.103299999999,5232.592800000002,9775.3405,9854.8918,9680.4541,6618.789600000002
2007-03-01,10032.2309,10582.8773,5263.2890000000025,9767.551,9870.358,9680.7882,6665.161700000002
2007-03-02,10040.5578,10593.2318,5275.798400000002,9766.179900000001,9875.135699999999,9682.7949,6675.329700000002
2007-03-05,10040.4377,10596.224199999999,5291.154600000003,9757.7322,9895.245799999999,9688.6897,6710.508400000002
2007-03-06,10030.7687,10560.717499999999,5280.449000000002,9754.7628,9887.8041,9685.7695,6687.915300000002
2007-03-07,10025.8222,10562.776399999999,5267.1685000000025,9753.3452,9874.116399999999,9687.0172,6669.003900000002
2007-03-08,10030.7301,10561.7686,5266.140900000002,9758.3477,9880.4578,9686.8032,6661.341500000002
2007-03-09,10027.008100000001,10558.3961,5255.555400000002,9770.28,9872.946899999999,9688.0384,6655.1078000000025
2007-03-12,10013.0757,10550.5045,5242.870600000002,9762.7744,9871.458499999999,9684.9674,6641.917200000003
2007-03-13,10020.565700000001,10554.611499999999,5221.938200000002,9755.2243,9866.2285,9678.5568,6637.265800000003
2007-03-14,10026.3123,10555.463399999999,5248.741000000003,9761.2322,9865.7951,9679.9971,6655.2917000000025
2007-03-15,10023.0511,10556.147799999999,5247.347600000003,9765.7637,9865.8138,9681.2756,6642.668700000002
2007-03-16,10027.2297,10556.185,5271.080200000003,9767.9259,9874.4484,9680.849,6625.175200000002
2007-03-19,10021.1843,10544.0685,5260.965200000003,9768.2918,9872.270499999999,9678.8226,6615.335000000003
2007-03-20,10025.1117,10556.009199999999,5275.8763000000035,9766.7819,9867.655499999999,9679.3571,6631.0880000000025
2007-03-21,10028.5053,10539.310599999999,5278.438400000004,9767.9645,9859.9987,9682.5307,6619.2337000000025
2007-03-22,10016.8189,10544.6505,5265.150900000003,9768.137200000001,9851.291799999999,9680.8572,6593.042400000002
2007-03-23,10014.78,10540.527699999999,5273.095600000003,9770.1222,9858.7222,9682.476,6596.286200000002
2007-03-26,10011.8516,10539.4841,5229.269500000003,9766.4669,9848.9355,9681.9736,6537.481200000003
2007-03-27,10006.4863,10536.7598,5226.678600000003,9762.109400000001,9852.9578,9683.489,6551.616600000003
2007-03-28,10006.2392,10543.5716,5235.558200000003,9756.7989,9853.1271,9685.6515,6574.009200000003
2007-03-29,10014.348600000001,10542.1664,5221.552600000003,9756.3654,9856.1158,9686.8276,6558.140300000003
2007-03-30,9997.5877,10513.6539,5212.2818000000025,9755.6469,9853.7241,9684.461,6541.246000000003
2007-04-02,9969.892,10494.563199999999,5192.820900000002,9702.1564,9839.9017,9670.974400000001,6517.760700000003
2007-04-03,9968.9761,10481.5175,5192.121400000003,9701.2199,9838.6579,9668.1036,6497.743400000003
