Dataset,ReEntry,Method,Top_N,Stop_Loss,Z_Window,Vol_Adjust,Final_Equity,Cum_Ret,Ann_Ret,Sharpe,MDD,Entries,Stop_Losses,Gross_Profit,Gross_Loss,Total_Trades,Win_Rate,Profit_Factor,_path
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,20,NoVolAdj,8486.107,-0.14805287,-0.03926599,-2.242211063183823,-0.1541558,882,87,2396.96728515625,-3910.86083984375,1765,0.29688385269121814,0.6129001729583443,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin20.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,20,NoVolAdj,8361.936,-0.16051853,-0.04279983,-2.2828920519355336,-0.16435413,985,196,2397.789794921875,-4035.85302734375,1976,0.28289473684210525,0.594122179047737,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,20,VolAdj,8384.095,-0.15829414,-0.042166352,-2.21479788205759,-0.1621342,1001,188,2424.186279296875,-4040.091796875,2007,0.2850024912805182,0.6000324747997005,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,60,NoVolAdj,8817.713,-0.11657047,-0.030510783,-2.0390189634657623,-0.12249347,452,213,1479.136474609375,-2661.42431640625,916,0.24344978165938866,0.5557687534044435,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,60,VolAdj,8810.132,-0.117329955,-0.03071922,-1.808293449521538,-0.12321023,529,259,1671.763427734375,-2861.632080078125,1068,0.27247191011235955,0.584199289409956,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,0,NoVolAdj,9493.839,-0.04778737,-0.012167096,-1.3646149982747242,-0.06476217,370,205,948.59814453125,-1454.759521484375,750,0.216,0.652065259255592,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin0.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.0,60,VolAdj,8747.064,-0.123648584,-0.032458544,-1.839060060247798,-0.12746759,552,278,1742.0477294921875,-2994.98486328125,1114,0.27737881508078993,0.581654936173411,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,0,NoVolAdj,9386.855,-0.058517277,-0.014961779,-1.4759758835153765,-0.0679128,505,318,1000.2177124023438,-1613.362548828125,1027,0.20545277507302823,0.6199584297583066,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,0,VolAdj,9342.391,-0.06255722,-0.016020179,-1.4280764795648195,-0.07066599,469,290,1051.537353515625,-1709.1468505859375,955,0.20732984293193718,0.6152410795802199,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,20,NoVolAdj,8718.928,-0.12302649,-0.032286882,-2.1682627091227964,-0.1317242,873,247,1995.302490234375,-3276.376220703125,1752,0.2711187214611872,0.6089967561192268,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,20,NoVolAdj,8716.6,-0.123260856,-0.032351553,-2.3714481095921065,-0.1327686,736,116,1913.4537353515625,-3196.85400390625,1474,0.28968792401628224,0.5985427338919779,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin20.csv
Current,NoReEntry,HDBSCAN (AE UMAP),20,0.05,20,NoVolAdj,8728.164,-0.12530309,-0.032915533,-3.700962314282659,-0.12843749,3110,883,2053.818359375,-3325.652587890625,6259,0.28918357565106245,0.6175685237999209,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top20_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,20,VolAdj,8739.809,-0.12092662,-0.03170812,-2.1245915377883744,-0.12945588,868,231,2005.5467529296875,-3265.73876953125,1742,0.2755453501722158,0.6141173236638138,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,60,NoVolAdj,9275.222,-0.0702104,-0.018034637,-1.401556124548746,-0.07569222,389,171,1396.6751708984375,-2121.453125,785,0.2573248407643312,0.6583577805417866,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin60.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,60,VolAdj,9059.507,-0.091834724,-0.023794532,-1.7392663015693444,-0.10530371,447,230,1476.64599609375,-2417.13916015625,907,0.24255788313120177,0.6109064883125289,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.15,60,NoVolAdj,8998.264,-0.0984813,-0.025585592,-1.75187190328744,-0.10262935,411,156,1452.6842041015625,-2454.419921875,829,0.25331724969843183,0.5918645750690519,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL15_ZWin60.csv
Current,NoReEntry,HDBSCAN (AE UMAP),5,0.05,60,NoVolAdj,9115.878,-0.086183846,-0.022279501,-1.7165800278777845,-0.09895985,406,206,1364.17333984375,-2248.29541015625,826,0.24213075060532688,0.6067589399868694,current/HDBSCAN_AE_UMAP_NoReEntry/HDBSCAN_AE_UMAP_TradeLogs_Top5_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,0,NoVolAdj,9593.483,-0.040302813,-0.010231674,-1.4036034701673548,-0.041621834,1196,574,1028.037841796875,-1434.5546875,2403,0.24386183936745734,0.7166250619475774,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,20,NoVolAdj,9080.531,-0.08992332,-0.023281336,-1.8028853197830672,-0.095202945,1837,242,2411.470703125,-3330.93896484375,3678,0.3066884176182708,0.7239612399316716,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,20,VolAdj,9088.186,-0.08915609,-0.023075521,-1.7858097712076229,-0.09166866,1938,297,2440.44921875,-3352.264404296875,3874,0.3058853897780072,0.728000218485712,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,60,NoVolAdj,9720.673,-0.026867926,-0.0067857504,-0.6277111947601608,-0.05259503,1089,515,1722.6419677734375,-2001.968994140625,2206,0.29238440616500455,0.8604738499024093,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,60,VolAdj,9623.861,-0.036559343,-0.009267867,-0.7597650047420798,-0.063642114,1423,623,1812.796142578125,-2188.93408203125,2870,0.2898954703832753,0.8281638800634494,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,0,VolAdj,9607.473,-0.038739502,-0.0098288655,-1.1991635741085291,-0.048045147,1119,486,1100.844482421875,-1493.37158203125,2249,0.2401067140951534,0.7371537637836468,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,20,NoVolAdj,9080.598,-0.089916706,-0.023279548,-1.8028846949645732,-0.095196344,1836,243,2411.21826171875,-3330.619873046875,3676,0.3065832426550599,0.7239548052996364,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,20,VolAdj,9083.027,-0.08967316,-0.023214221,-1.800234749765926,-0.092182726,1934,300,2429.7646484375,-3346.73779296875,3867,0.3056633048875097,0.7260098635579569,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,60,VolAdj,9599.0,-0.039048433,-0.009908378,-0.8130322745122905,-0.066112734,1411,634,1800.416259765625,-2201.416259765625,2846,0.2902319044272663,0.8178445361157218,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,0,NoVolAdj,9593.483,-0.040302813,-0.010231674,-1.4036034701673548,-0.041621834,1196,574,1028.037841796875,-1434.5546875,2403,0.24386183936745734,0.7166250619475774,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,0,VolAdj,9606.214,-0.038865924,-0.00986141,-1.2155127521630764,-0.048171,1121,489,1102.9234619140625,-1496.709228515625,2253,0.24056813138038172,0.7368989519814059,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,20,NoVolAdj,9139.905,-0.08363849,-0.021599412,-1.9628344459133125,-0.08673367,1690,337,2133.43310546875,-2993.52783203125,3394,0.30819092516205066,0.7126819008130333,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,60,NoVolAdj,9611.319,-0.037815094,-0.009590864,-0.9823408625482482,-0.06053476,1004,504,1521.020263671875,-1909.700927734375,2040,0.29215686274509806,0.7964704009838746,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,60,VolAdj,9559.521,-0.04300046,-0.010927916,-1.039870010126671,-0.06385882,1192,554,1594.3765869140625,-2034.85498046875,2413,0.2975549108992955,0.783533274959369,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.0,0,VolAdj,9607.473,-0.038739502,-0.0098288655,-1.1991635741085291,-0.048045147,1119,486,1100.844482421875,-1493.37158203125,2249,0.2401067140951534,0.7371537637836468,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,0,NoVolAdj,9593.483,-0.040302813,-0.010231674,-1.4036034701673548,-0.041621834,1196,574,1028.037841796875,-1434.5546875,2403,0.24386183936745734,0.7166250619475774,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.15,60,NoVolAdj,9660.189,-0.032922804,-0.008334339,-0.7726859026560954,-0.05735253,1063,499,1674.248291015625,-2014.0595703125,2155,0.2928074245939675,0.831280422731414,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,0,NoVolAdj,9601.401,-0.038844585,-0.009855926,-1.7864532869283034,-0.04016614,2658,1495,1155.528076171875,-1554.12646484375,5368,0.24869597615499256,0.7435225525794327,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,0,VolAdj,9619.094,-0.03699881,-0.009380877,-1.5142062720784466,-0.039848275,2709,1507,1234.7369384765625,-1615.642822265625,5466,0.2495426271496524,0.7642388041838876,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),10,0.05,20,VolAdj,9166.27,-0.08099496,-0.020894527,-1.9448210957090308,-0.084098965,1704,321,2111.810546875,-2945.54052734375,3421,0.3095586085939784,0.7169517877180265,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top10_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,20,VolAdj,9065.37,-0.09159702,-0.023730695,-2.1663785401869955,-0.09656984,3561,471,2501.328125,-3435.95849609375,7135,0.316187806587246,0.7279855469277914,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,60,NoVolAdj,9596.663,-0.039090514,-0.009919226,-1.0844671952000062,-0.052601684,2067,928,1701.66796875,-2105.0048828125,4203,0.28455864858434454,0.8083914591572818,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,0,VolAdj,9619.094,-0.03699881,-0.009380877,-1.5142062720784466,-0.039848275,2709,1507,1234.7369384765625,-1615.642822265625,5466,0.2495426271496524,0.7642388041838876,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,0,NoVolAdj,9601.401,-0.038844585,-0.009855926,-1.7864532869283034,-0.04016614,2658,1495,1155.528076171875,-1554.12646484375,5368,0.24869597615499256,0.7435225525794327,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,60,VolAdj,9597.881,-0.038968623,-0.009887874,-0.9745657562835613,-0.054405,2603,1170,1861.11279296875,-2263.23193359375,5266,0.28826433725788075,0.8223252620925681,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.0,20,NoVolAdj,9046.256,-0.093512714,-0.024245799,-2.2295539997404523,-0.098906234,3455,435,2498.03564453125,-3451.7802734375,6927,0.31615417929839756,0.7236948608097667,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,0,NoVolAdj,9595.831,-0.039915383,-0.010131776,-1.0821893485362644,-0.049442105,625,281,1004.7990112304688,-1408.968017578125,1238,0.23990306946688206,0.7131453650435712,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,60,VolAdj,9580.905,-0.040668428,-0.010325968,-1.0177210614591097,-0.056103267,2591,1184,1854.376220703125,-2273.470703125,5242,0.28843952689813046,0.8156587274928115,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,20,NoVolAdj,9207.652,-0.07735342,-0.019926071,-1.3291977528138512,-0.079982236,877,98,2260.905517578125,-3053.2529296875,1755,0.3207977207977208,0.7404907387772582,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,0,NoVolAdj,9593.966,-0.03958869,-0.010047615,-1.8241383075061997,-0.040909696,2658,1497,1154.8531494140625,-1560.8868408203125,5368,0.2485096870342772,0.7398698734670208,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,20,NoVolAdj,9084.814,-0.089352846,-0.023128271,-2.6070880124165567,-0.09176851,3247,780,2169.060302734375,-3084.24560546875,6537,0.31099892917240324,0.7032709388929215,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,20,VolAdj,9128.594,-0.08527553,-0.022036672,-1.4046836015067545,-0.08787599,945,136,2301.916748046875,-3173.322998046875,1887,0.3179650238473768,0.7253962957643028,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,20,VolAdj,9087.01,-0.089132965,-0.023069322,-2.65826532859592,-0.091548435,3247,737,2137.87890625,-3050.86865234375,6536,0.3113525091799266,0.7007443288676589,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,60,VolAdj,9485.985,-0.05017209,-0.01278615,-1.5303195055422347,-0.060328875,2297,1149,1632.31494140625,-2146.32958984375,4664,0.2890222984562607,0.7605145775980661,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,0,VolAdj,9610.171,-0.037891567,-0.009610534,-1.5713061778362625,-0.040384624,2698,1498,1231.32861328125,-1621.157470703125,5445,0.24995408631772267,0.7595367109816918,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,0,VolAdj,9670.139,-0.031525016,-0.007976174,-0.7679307815752708,-0.050966717,576,231,1136.6666259765625,-1466.528076171875,1140,0.24561403508771928,0.7750732116521353,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,60,VolAdj,9632.366,-0.036882997,-0.009351075,-0.6171534379678354,-0.06234507,710,292,1738.585205078125,-2106.21875,1426,0.2868162692847125,0.8254532940028784,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.0,60,NoVolAdj,9714.862,-0.028634727,-0.0072368383,-0.534637716151885,-0.05036048,568,246,1658.265380859375,-1943.40283203125,1145,0.2943231441048035,0.8532792859657159,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL0_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,0,NoVolAdj,9595.831,-0.039915383,-0.010131776,-1.0821893485362644,-0.049442105,625,281,1004.7990112304688,-1408.968017578125,1238,0.23990306946688206,0.7131453650435712,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,0,VolAdj,9670.139,-0.031525016,-0.007976174,-0.7679307815752708,-0.050966717,576,231,1136.6666259765625,-1466.528076171875,1140,0.24561403508771928,0.7750732116521353,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,20,NoVolAdj,9207.652,-0.07735342,-0.019926071,-1.3291977528138512,-0.079982236,877,98,2260.905517578125,-3053.2529296875,1755,0.3207977207977208,0.7404907387772582,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,20,NoVolAdj,9037.444,-0.09439534,-0.024483383,-2.2545944133874176,-0.09978709,3450,439,2489.06591796875,-3451.6220703125,6917,0.3160329622668787,0.7211293320254488,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,20,VolAdj,9117.544,-0.08638269,-0.022332728,-1.424434358376765,-0.08897644,942,138,2279.7294921875,-3162.18505859375,1882,0.3177470775770457,0.7209348757094295,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,0,NoVolAdj,9595.831,-0.039915383,-0.010131776,-1.0821893485362644,-0.049442105,625,281,1004.7990112304688,-1408.968017578125,1238,0.23990306946688206,0.7131453650435712,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.15,60,NoVolAdj,9663.36,-0.033784032,-0.008555174,-0.6357962483785562,-0.05552855,566,249,1640.505859375,-1977.1453857421875,1141,0.294478527607362,0.8297345613555785,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,0,VolAdj,9666.494,-0.031890094,-0.008069694,-0.7777560796747286,-0.05092605,576,231,1136.683349609375,-1470.188720703125,1140,0.24561403508771928,0.7731547206169223,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,20,NoVolAdj,9198.482,-0.077599406,-0.019991398,-1.463740080993643,-0.08132886,838,154,2116.43212890625,-2917.9501953125,1678,0.32777115613825986,0.7253146857359535,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin20_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.15,60,NoVolAdj,9563.494,-0.042411387,-0.0107758045,-1.1798069962725548,-0.055573523,2041,914,1677.54833984375,-2114.05419921875,4152,0.2846820809248555,0.7935219165448497,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL15_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,60,NoVolAdj,9589.739,-0.041145504,-0.010448992,-0.8577461387409093,-0.06139115,543,261,1453.25390625,-1863.5146484375,1098,0.290528233151184,0.7798457111504377,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,0,NoVolAdj,9921.183,-0.0076740384,-0.0020987988,-0.5524657343307032,-0.009632686,415,263,310.7958984375,-389.6128845214844,844,0.22393364928909953,0.7977043644724788,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin0.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,20,VolAdj,9164.8545,-0.08097154,-0.020888329,-1.508231465331221,-0.084696285,844,152,2075.82763671875,-2910.9736328125,1690,0.32840236686390534,0.7131042388429827,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin20_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,0,NoVolAdj,9919.29,-0.007863522,-0.002150774,-0.5675176495265456,-0.009154454,407,260,299.7427978515625,-380.4525146484375,828,0.2246376811594203,0.7878586323145848,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin0_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),20,0.05,60,NoVolAdj,9467.01,-0.052072167,-0.0132802725,-1.676896567250924,-0.06320279,1953,996,1495.860595703125,-2028.8511962890625,3984,0.2803714859437751,0.7372943853345078,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top20_SL5_ZWin60_NoVolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,0,VolAdj,9913.645,-0.009088814,-0.0024870038,-0.6051816319271297,-0.0093793,402,259,300.5874938964844,-386.9430847167969,818,0.2273838630806846,0.7768261167310535,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin0_VolAdj.csv
Current,NoReEntry,HDBSCAN (MultiFactor),5,0.05,60,VolAdj,9559.33,-0.04418564,-0.011234283,-0.8674623573801473,-0.06448706,624,300,1527.8409423828125,-1968.5113525390625,1258,0.2861685214626391,0.7761402749403217,current/HDBSCAN_MultiFactor_NoReEntry/HDBSCAN_MULTIFACTOR_TradeLogs_Top5_SL5_ZWin60_VolAdj.csv
Current,NoReEntry,HDBSCAN (PCA),10,0.0,20,NoVolAdj,9748.172,-0.024170876,-0.0066508055,-1.2946703062753842,-0.025284605,661,111,642.19384765625,-894.0219116210938,1321,0.29295987887963665,0.7183200314316524,current/HDBSCAN_PCA_NoReEntry/HDBSCAN_PCA_TradeLogs_Top10_SL0_ZWin20.csv
