Date,Equity,Daily_Return,Drawdown
2019-05-01,9997.0869,-0.00021250674978190442,-0.00045574502538581196
2019-05-02,9997.1579,7.102068903641623e-06,-0.000448646193214719
2019-05-03,10001.4285,0.0004271814092282611,-2.1656437299455433e-05
2019-05-06,10000.8346,-5.938151735018771e-05,-8.103666865755255e-05
2019-05-07,9999.0027,-0.0001831747122386096,-0.00026419653702780543
2019-05-08,9994.4932,-0.0004509949777289357,-0.0007150723634453682
2019-05-09,9989.8194,-0.0004676375186287718,-0.0011823754874085157
2019-05-10,9987.7227,-0.00020988367417329457,-0.00139201100027031
2019-05-13,9988.5909,8.692672254495548e-05,-0.0013052052806793446
2019-05-14,9988.866,2.754142228411638e-05,-0.0012776998056049926
2019-05-15,9986.829,-0.0002039270523801484,-0.0014813663004299427
2019-05-16,9985.6593,-0.00011712426436860657,-0.0015983170608603325
2019-05-17,9985.3918,-2.678841646441832e-05,-0.0016250626609416452
2019-05-20,9981.3843,-0.00040133628006466804,-0.002025746744403034
2019-05-21,9985.5904,0.00042139445527600294,-0.0016052059275729613
2019-05-22,9984.7418,-8.498245632015955e-05,-0.0016900519695505212
2019-05-23,9989.015,0.0004279730097778156,-0.0012628022564008523
2019-05-24,9986.0094,-0.0003008905282451124,-0.0015633128194080248
2019-05-28,9980.4997,-0.0005517419200506968,-0.002114192194242026
2019-05-29,9979.7327,-7.68498595316025e-05,-0.002190879578400473
2019-05-30,9981.3258,0.00015963353407255632,-0.0020315957821778197
2019-05-31,9981.0437,-2.8262778477783357e-05,-0.002059801142114015
2019-06-03,9975.4819,-0.0005572363138736103,-0.0026158896599919323
2019-06-04,9978.359,0.0002884171440378225,-0.002328226983378867
2019-06-05,9974.28,-0.0004087846508629145,-0.00273605989078729
2019-06-06,9973.166,-0.00011168725963195403,-0.0028474415673878095
2019-06-07,9973.1495,-1.6544395229356468e-06,-0.0028490912959908687
2019-06-10,9974.3299,0.00011835779660196444,-0.002731070711557204
2019-06-11,9974.1065,-2.2397494592651945e-05,-0.0027534070370083263
2019-06-12,9975.4272,0.00013241286324738866,-0.0026213587602703647
2019-06-13,9975.6301,2.033998102857204e-05,-0.0026010720976291646
2019-06-14,9975.1568,-4.744562451242107e-05,-0.002648394312651514
2019-06-17,9978.1898,0.0003040553708388849,-0.002345144200327609
2019-06-18,9977.1525,-0.00010395673171104125,-0.0024488571385120617
2019-06-19,9973.8877,-0.00032722763333536964,-0.002775283438121612
2019-06-20,9974.8093,9.240128099707867e-05,-0.0026831385968693056
2019-06-21,9974.5618,-2.481250443564509e-05,-0.0027078845259166373
2019-06-24,9976.0749,0.0001516958870313445,-0.0025565994138304626
2019-06-25,9978.7363,0.0002667782696781362,-0.0022905031893202255
2019-06-26,9982.5521,0.00038239310923571246,-0.0019089859527208208
2019-06-27,9980.3947,-0.00021611707891810994,-0.0021246904671711198
2019-06-28,9978.2654,-0.00021334827569496895,-0.0023375854438185684
2019-07-01,9984.8033,0.0006552140815976326,-0.001683902981120644
2019-07-02,9983.3242,-0.00014813511649247602,-0.001831788652448818
2019-07-03,10010.0842,0.0026804698979925323,0.0
2019-07-05,10007.7195,-0.0002362317791493318,-0.0002362317791493318
2019-07-08,10006.0992,-0.00016190501742163743,-0.0003980985494606015
2019-07-09,10009.6774,0.00035760189145439547,-4.0639018800581184e-05
2019-07-10,10007.9704,-0.00017053496649155342,-0.00021116705491841525
2019-07-11,10008.32,3.4932157672917796e-05,-0.00017624227376622503
2019-07-12,10009.5219,0.00012009008504931806,-5.617335366669973e-05
2019-07-15,10005.7309,-0.0003787393681609075,-0.0004348914467671161
2019-07-16,10003.5037,-0.00022259243450184485,-0.000657387077723115
2019-07-17,9999.0442,-0.0004457938072236489,-0.001102887825858545
2019-07-18,9996.8595,-0.0002184908833585686,-0.0013211377382817968
2019-07-19,9994.4934,-0.0002366843307142208,-0.0015575093763946501
2019-07-22,9993.6232,-8.706794483448466e-05,-0.0016444417120886623
2019-07-23,9991.8134,-0.00018109548096634231,-0.001825239392092226
2019-07-24,9990.7558,-0.000105846652420305,-0.001930892849033028
2019-07-25,9982.2232,-0.0008540495004392135,-0.0027832932713991454
2019-07-26,9981.1338,-0.00010913400533874018,-0.002892123524795065
2019-07-29,9976.2027,-0.0004940420696494252,-0.003384736763752616
2019-07-30,9969.5905,-0.0006627972785676617,-0.004045290648004629
2019-07-31,9979.3094,0.0009748544837422379,-0.003074379733988608
2019-08-01,9969.5347,-0.0009794966373123382,-0.004050865026689721
2019-08-02,10000.1821,0.0030741053541847307,-0.0009892124583726902
2019-08-05,9990.3157,-0.0009866220336128828,-0.001974858513178135
2019-08-06,9996.1153,0.0005805221951094008,-0.0013954827672678638
2019-08-07,10000.2799,0.000416621845088061,-0.0009794423107849504
2019-08-08,9993.7772,-0.0006502517994519952,-0.0016290572261119518
2019-08-09,9989.92,-0.00038596017529790583,-0.0020143886501973185
2019-08-12,9991.9728,0.00020548713102797045,-0.0018093154501137576
2019-08-13,9984.0449,-0.0007934268996407923,-0.0026013067902064257
2019-08-14,9976.9507,-0.000710553695526861,-0.0033100121175804187
2019-08-15,9966.4607,-0.00105142345746978,-0.004357955350665299
2019-08-16,9973.9192,0.0007483599468767199,-0.00361285672302325
2019-08-19,9969.642,-0.0004288384449716576,-0.004040145836135878
2019-08-20,9961.9676,-0.0007697768886786305,-0.004806812713922914
2019-08-21,9959.3135,-0.0002664232716436121,-0.005071955338797118
2019-08-22,9952.3,-0.0007042152051947026,-0.005772598795922179
2019-08-23,9939.3307,-0.0013031460064506506,-0.007068222263305168
2019-08-26,9934.4747,-0.0004885640840986971,-0.00755333306786754
2019-08-27,9911.9135,-0.0022710008008778315,-0.009807180243298963
2019-08-28,9903.3952,-0.000859400155176826,-0.010658152106252872
2019-08-29,9909.0099,0.0005669469799607363,-0.010097247733440673
2019-08-30,9916.8809,0.0007943275947277506,-0.009310940661218292
2019-09-03,9912.6625,-0.00042537568440492723,-0.009732355697867012
2019-09-04,9912.6873,2.50185053696228e-06,-0.00972987819622928
2019-09-05,9917.7482,0.0005105477300793027,-0.009224298033377099
2019-09-06,9929.1918,0.0011538506291175477,-0.00808109086634845
2019-09-09,9946.2485,0.0017178336710144126,-0.006377139165322898
2019-09-10,9947.492,0.00012502201206832098,-0.006252914436024382
2019-09-11,9952.3141,0.00048475535340952725,-0.0057711902163619655
2019-09-12,9951.1664,-0.00011531991338575853,-0.005885844596591805
2019-09-13,9950.0524,-0.00011194667591929441,-0.0059971323717735725
2019-09-16,9946.6413,-0.00034282231518711903,-0.006337898736156533
2019-09-17,9945.627,-0.00010197412065104938,-0.006439226555157163
2019-09-18,9948.9489,0.00033400609132017145,-0.006107371204729706
2019-09-19,9950.3936,0.00014521131976064083,-0.005963046744401956
2019-09-20,9950.6519,2.5958772123413354e-05,-0.005937242765650108
2019-09-23,9954.9271,0.0004296401927195159,-0.005510153451056765
2019-09-24,9954.2289,-7.01361238497622e-05,-0.005579903114101614
2019-09-25,9958.0209,0.0003809436208563888,-0.0052010851217415555
2019-09-26,9958.0209,0.0,-0.0052010851217415555
2019-09-27,9958.0209,0.0,-0.0052010851217415555
2019-09-30,9957.6876,-3.347050617263925e-05,-0.005234381544962474
2019-10-01,9958.9059,0.00012234768240770855,-0.005112674277005569
2019-10-02,9970.909,0.0012052629194940767,-0.003913573474237042
2019-10-03,9968.0995,-0.0002817696962231775,-0.004194240444051367
2019-10-04,9967.0972,-0.00010055076195814028,-0.004294369471937065
2019-10-07,9971.7065,0.00046245159523472523,-0.003833903814715045
2019-10-08,9966.9008,-0.000481933558714398,-0.004313989686520303
2019-10-09,9963.8403,-0.0003070663651031369,-0.00461973137049132
2019-10-10,9961.3026,-0.0002546909548518661,-0.004873245721549346
2019-10-11,9958.3582,-0.00029558383258032617,-0.005167389101482178
2019-10-14,9964.8422,0.0006511113448397499,-0.004519642302309501
2019-10-15,9970.2224,0.0005399182337280095,-0.003982164305870506
2019-10-16,9975.6348,0.0005428564963605442,-0.003441469553273069
2019-10-17,9973.8576,-0.00017815407596921684,-0.0036190105174139786
2019-10-18,9963.0246,-0.001086139429141153,-0.004701219196537654
2019-10-21,9965.8254,0.00028111945041264796,-0.0044214213502818955
2019-10-22,9968.1089,0.0002291330530435065,-0.0041933013910112615
2019-10-23,9967.1274,-9.846401256707882e-05,-0.004291352514297575
2019-10-24,9964.2714,-0.000286541937850604,-0.0045766647996826615
2019-10-25,9968.5552,0.0004299160297862592,-0.004148716351456749
2019-10-28,9962.1207,-0.0006454796980008837,-0.00479151813727996
2019-10-29,9969.4485,0.0007355662735546442,-0.004059476342866186
2019-10-30,9958.9807,-0.0010499878704424148,-0.005105201812388271
2019-10-31,9969.5816,0.001064456325334584,-0.00404617975141508
2019-11-01,9977.8022,0.000824568204547349,-0.00322494789804062
2019-11-04,9964.3151,-0.001351710499933545,-0.00457229920203861
2019-11-05,9965.3107,9.991655121388554e-05,-0.004472839499192194
2019-11-06,9967.9423,0.0002640760613716875,-0.004209944607658667
2019-11-07,9966.0614,-0.00018869491248962866,-0.004397845125018951
2019-11-08,9957.1367,-0.0008955092329655523,-0.005289416047069784
2019-11-11,9964.5968,0.0007492214102071681,-0.004544157580612551
2019-11-12,9959.4742,-0.0005140800077328977,-0.005055901527781237
2019-11-13,9956.0543,-0.0003433815813289609,-0.00539754700564854
2019-11-14,9959.1675,0.000312694156358706,-0.005086540630697134
2019-11-15,9956.4901,-0.00026883773166774816,-0.005354010908319662
2019-11-18,9956.8018,3.1306213019721696e-05,-0.005322872309106108
2019-11-19,9958.1636,0.00013677082534679919,-0.005186829497398127
2019-11-20,9949.8218,-0.0008376845706772329,-0.006020169141034759
2019-11-21,9951.9087,0.0002097424498597178,-0.005811689376199136
2019-11-22,9950.051,-0.00018666770928077447,-0.005997272230737094
2019-11-25,9955.1758,0.0005150526364137153,-0.005485308505197017
2019-11-26,9954.7315,-4.463005063159997e-05,-0.005529693746232356
2019-11-27,9952.0086,-0.0002735282212282808,-0.005801709440166336
2019-11-29,9950.6204,-0.00013948942929964403,-0.005940389592327233
2019-12-02,9973.1119,0.0022603113269199504,-0.0036935053952892316
2019-12-03,9969.9908,-0.00031295146703413934,-0.004005300974391335
2019-12-04,9970.0416,5.095290559475885e-06,-0.004000226092004233
2019-12-05,9971.7614,0.00017249677273145636,-0.0038284193453637094
2019-12-06,9969.0312,-0.0002737931535344851,-0.004101164303892624
2019-12-09,9970.7674,0.00017415935060993704,-0.00392771920939472
2019-12-10,9972.6032,0.0001841182254436191,-0.0037443241486420087
2019-12-11,9973.3772,7.761263378069927e-05,-0.0036670021217202198
2019-12-12,9972.3464,-0.00010335516037640602,-0.003769978278504338
2019-12-13,9972.5972,2.514954755272747e-05,-0.00374492354419953
2019-12-16,9970.7757,-0.0001826505135492651,-0.003926890045540143
2019-12-17,9962.8457,-0.0007953242795342153,-0.004719091174078205
2019-12-18,9959.8867,-0.00029700349569805606,-0.005014693083201016
2019-12-19,9955.5573,-0.00043468365960419586,-0.005447196937664045
2019-12-20,9955.5074,-5.012275907434471e-06,-0.005452181910717502
2019-12-23,9958.4673,0.0002973128220467025,-0.005156490092261046
2019-12-24,9963.8816,0.000543688083406213,-0.00461560553107021
2019-12-26,9961.6491,-0.0002240592662201557,-0.004838630628101859
2019-12-27,9962.7159,0.00010709070248204888,-0.0047320580979728355
2019-12-30,9961.4195,-0.00013012515994748064,-0.004861567498103514
2019-12-31,9961.9954,5.781304562058054e-05,-0.004804035514506366
2020-01-02,9968.5402,0.0006569768141029275,-0.004150214840350719
2020-01-03,9968.1988,-3.424774271354458e-05,-0.004184320447574219
2020-01-06,9964.7103,-0.0003499629240941715,-0.004532819014649081
2020-01-07,9968.8416,0.000414593086564663,-0.004120105203510582
2020-01-08,9968.9411,9.98109950911541e-06,-0.00411016522718155
2020-01-09,9973.0041,0.0004075658547124661,-0.00370427453547284
2020-01-10,9966.3517,-0.0006670407365019226,-0.004368844369960434
2020-01-13,9965.6636,-6.904231565496577e-05,-0.004437585050483306
2020-01-14,9968.18,0.0002525070181980116,-0.00418619855365443
2020-01-15,9966.6898,-0.00014949569530242623,-0.0043350684302934095
2020-01-16,9962.149,-0.00045559760473334876,-0.004788690988233646
2020-01-17,9963.6151,0.0001471670419708193,-0.004642228683750527
2020-01-21,9959.1106,-0.0004520949429289711,-0.005092224898567754
2020-01-22,9957.7685,-0.00013476102976506255,-0.005226299694861658
2020-01-23,9959.5115,0.00017503921686867763,-0.005052175285398586
2020-01-24,9941.6927,-0.0017891238942794319,-0.006832260212156882
2020-01-27,9943.7342,0.00020534732480737006,-0.006628315873706492
2020-01-28,9946.5676,0.00028494325602546056,-0.00634526131158808
2020-01-29,9937.4215,-0.0009195232333212289,-0.0072589499297117666
2020-01-30,9948.7506,0.0011400442257580856,-0.00612718122790612
2020-01-31,9943.4878,-0.0005289910473782466,-0.006652931051269184
2020-02-03,9950.5107,0.0007062813512981325,-0.005951348541104018
2020-02-04,9950.0098,-5.0339124805010016e-05,-0.006001388080232095
2020-02-05,9944.8387,-0.0005197080308403379,-0.006517977141490938
2020-02-06,9947.491,0.0002667011582599965,-0.006253014335283913
2020-02-07,9943.0609,-0.00044534848033539465,-0.006695578045187611
2020-02-10,9941.414,-0.00016563309996420195,-0.006860102135804125
2020-02-11,9944.0879,0.00026896576281809637,-0.006592981505590068
2020-02-12,9947.6876,0.0003619939843853004,-0.006233374140848902
2020-02-13,9942.5324,-0.0005182309906875959,-0.006748374803880242
2020-02-14,9937.1443,-0.0005419243089416215,-0.007286642004469823
2020-02-18,9937.4096,2.6697810959763757e-05,-0.007260138730900811
2020-02-19,9930.517,-0.000693601278144107,-0.007948704367541581
2020-02-20,9928.4171,-0.00021145928253274437,-0.008158482822751778
2020-02-21,9927.5072,-9.164602885192163e-05,-0.008249381159051494
2020-02-24,9920.9571,-0.0006597930243757988,-0.008903731299283124
2020-02-25,9910.5542,-0.0010485782667076782,-0.009942973306857783
2020-02-26,9887.3624,-0.0023401113128467266,-0.012259816955385805
2020-02-27,9868.7372,-0.0018837379724243597,-0.014120460645076216
2020-02-28,9871.898,0.00032028413929197086,-0.01380469906536852
2020-03-02,9854.6438,-0.0017478097930103687,-0.015528380870162839
2020-03-03,9819.4236,-0.003573969867891047,-0.019046852772726885
2020-03-04,9872.0523,0.0053596526785950616,-0.013789284609613928
2020-03-05,9863.18,-0.000898729031246992,-0.014675620810462253
2020-03-06,9853.8553,-0.0009454050316430873,-0.01560715143634861
2020-03-09,9807.6066,-0.004693462466411558,-0.020227362323285925
2020-03-10,9867.1078,0.0060668420366698506,-0.014283236498650043
2020-03-11,9847.7719,-0.00195963198050797,-0.01621487859213011
2020-03-12,9835.5709,-0.001238960459675087,-0.01743374945837106
2020-03-13,9808.738,-0.002728148703600053,-0.020114336300987357
2020-03-16,9764.6179,-0.004498040420694238,-0.024521901623964393
2020-03-17,9743.4301,-0.002169854490670864,-0.02663854715627667
2020-03-18,9730.2766,-0.001349986592504071,-0.02795257206727597
2020-03-19,9791.9442,0.006337702671268319,-0.02179202448666706
2020-03-20,9828.2471,0.003707425130139219,-0.018165391655746377
2020-03-23,9823.6495,-0.00046779450630629604,-0.018624688491631236
2020-03-24,9859.3861,0.0036378130143996934,-0.0150546286114156
2020-03-25,9870.6838,0.001145882703589507,-0.013925996746360858
2020-03-26,9876.485,0.000587720173955919,-0.013346461161635292
2020-03-27,9882.0805,0.0005665477140905928,-0.012787474854607073
2020-03-30,9892.1842,0.0010224264009992545,-0.01177812270550127
2020-03-31,9901.5562,0.0009474146265897598,-0.010841866844636394
2020-04-01,9879.5187,-0.0022256602452047636,-0.013043396777821181
2020-04-02,9974.7989,0.009644214753093072,-0.003524975344363246
2020-04-03,9964.4499,-0.0010375146510472888,-0.0045588327818461005
2020-04-06,9989.7725,0.0025412943267444366,-0.002029123790986742
2020-04-07,10007.3474,0.0017592893131450626,-0.00027340429364208774
2020-04-08,10014.1034,0.0006751039741059728,0.0
2020-04-09,10014.1034,0.0,0.0
2020-04-13,10014.1034,0.0,0.0
2020-04-14,10013.4368,-6.656611913957722e-05,-6.656611913957722e-05
2020-04-15,10013.4776,4.074525142172547e-06,-6.249186522278016e-05
2020-04-16,10016.6139,0.0003132078709597863,0.0
2020-04-17,10018.5643,0.00019471649995406182,0.0
2020-04-20,10012.3175,-0.0006235224741732992,-0.0006235224741732992
2020-04-21,10007.678,-0.0004633792326301789,-0.00108661277943789
2020-04-22,10018.8153,0.0011128755341649477,0.0
2020-04-23,10013.9645,-0.0004841690214610894,-0.0004841690214610894
2020-04-24,10014.5886,6.232296908970092e-05,-0.00042187622722233975
2020-04-27,10006.496,-0.0008080811227731965,-0.0012296164397801457
2020-04-28,10019.749,0.0013244396440073025,0.0
2020-04-29,10014.8612,-0.0004878166109750781,-0.0004878166109750781
2020-04-30,10033.1762,0.0018287822101819007,0.0
2020-05-01,10033.6946,5.166858327476653e-05,0.0
2020-05-04,10033.6733,-2.1228471515089e-06,-2.1228471515089e-06
2020-05-05,10034.2949,6.195138922859833e-05,0.0
2020-05-06,10031.7569,-0.0002529325702795848,-0.0002529325702795848
2020-05-07,10031.5767,-1.796295522282776e-05,-0.0002708909820859917
2020-05-08,10037.799,0.0006202713876475308,0.0
2020-05-11,10050.8093,0.0012961307553578383,0.0
2020-05-12,10061.7918,0.0010926980775567419,0.0
2020-05-13,10081.7106,0.0019796474023641153,0.0
2020-05-14,10089.0299,0.0007259978281859425,0.0
2020-05-15,10086.1763,-0.0002828418617334405,-0.0002828418617334405
2020-05-18,10083.7387,-0.0002416773143256723,-0.0005244508195976216
2020-05-19,10082.3141,-0.0001412769650606105,-0.0006656536918381306
2020-05-20,10086.8404,0.0004489346349563217,-0.00021701789187877907
2020-05-21,10084.7846,-0.00020381010489645135,-0.0004207837663360303
2020-05-22,10084.4515,-3.3029956832408836e-05,-0.0004537998246987307
2020-05-26,10081.1228,-0.00033008240458098914,-0.000783732437942386
2020-05-27,10075.5217,-0.0005556027945616826,-0.0013388997885713794
2020-05-28,10072.8835,-0.0002618425207698838,-0.001600391728445505
2020-05-29,10086.3598,0.0013378790690867781,-0.0002646537899545498
2020-06-01,10090.7476,0.0004350231487875167,0.0
2020-06-02,10094.4836,0.00037024015941078403,0.0
2020-06-03,10030.487,-0.006339759668340106,-0.006339759668340106
2020-06-04,10027.5749,-0.0002903248865184782,-0.006628243964852287
2020-06-05,10040.6027,0.0012991974759519742,-0.005337657886729352
2020-06-08,10040.8007,1.9719931752648634e-05,-0.00531804321322582
2020-06-09,10040.4432,-3.560473020847166e-05,-0.005353458595940497
2020-06-10,10044.0134,0.00035558191295770314,-0.004999780276031096
2020-06-11,10039.1925,-0.0004799774560237946,-0.005477357950237294
2020-06-12,10052.4591,0.0013214807864279088,-0.004163115387101124
2020-06-15,10049.8559,-0.000258961511218625,-0.004420998811667687
2020-06-16,10051.4649,0.00016010179807657288,-0.004261604823450171
2020-06-17,10049.2604,-0.00021932126530155305,-0.004479991428189556
2020-06-18,10052.4027,0.00031268967813802284,-0.004168702597129315
2020-06-19,10038.9401,-0.0013392420102709135,-0.0055023617057538
2020-06-22,10039.6219,6.791553622287338e-05,-0.00543481986537675
2020-06-23,10052.2998,0.001262786599563137,-0.004178896283510647
2020-06-24,10052.6067,3.053032700028879e-05,-0.004148493539580356
2020-06-25,10049.215,-0.0003373950758464028,-0.004484488934134223
2020-06-26,10063.3305,0.0014046370786175988,-0.0030861509349522365
2020-06-29,10069.4859,0.0006116662868222988,-0.002476372342612887
2020-06-30,10067.3335,-0.000213754706186009,-0.002689597712556502
2020-07-01,10066.579,-7.494536661578621e-05,-0.0027643415062856835
2020-07-02,10027.7389,-0.003858321680086152,-0.006611997467606878
2020-07-06,10021.5553,-0.0006166494821678858,-0.007224569664960323
2020-07-07,10022.8544,0.00012963057740145167,-0.007095875612695979
2020-07-08,10023.0948,2.398518330282151e-05,-0.007072060625270549
2020-07-09,10016.9065,-0.0006174041175387446,-0.007685098423459769
2020-07-10,10011.0576,-0.0005839028246893418,-0.008264513897471626
2020-07-13,10020.3683,0.000930041597203557,-0.007342158641973517
2020-07-14,10020.622,2.5318430660892233e-05,-0.007317026103247137
2020-07-15,10032.4214,0.0011775117352994524,-0.006148130252051742
2020-07-16,10029.5972,-0.0002815073138773272,-0.006427906822296436
2020-07-17,10025.6536,-0.000393196249197425,-0.0068185756426411
2020-07-20,10025.1061,-5.4609905931646274e-05,-0.006872813186798221
2020-07-21,10028.9355,0.000381980994694775,-0.006493457476120956
2020-07-22,10025.4322,-0.0003493192273497092,-0.006840508413922253
2020-07-23,10023.1613,-0.0002265139252549675,-0.007065472868765688
2020-07-24,10021.5956,-0.00015620820149819803,-0.00722057738545423
2020-07-27,10021.4894,-1.0597114894594917e-05,-0.0072310979830606525
2020-07-28,10028.5908,0.0007086172241024258,-0.006527604839538292
2020-07-29,10010.9423,-0.0017598185380142128,-0.008275935977547055
2020-07-30,10013.3667,0.0002421750048444693,-0.008035765197538125
2020-07-31,10031.2576,0.001786701769346033,-0.006263420944088605
2020-08-03,10053.654,0.0022326612368124277,-0.004044743804427875
2020-08-04,10007.8936,-0.004551618744786823,-0.008577952417496593
2020-08-05,10004.6568,-0.0003234247014775038,-0.00889860279727428
2020-08-06,9995.2347,-0.000941771435877703,-0.009831993783218307
2020-08-07,9978.4948,-0.0016747880867670206,-0.011490315363927972
2020-08-10,9959.2512,-0.0019285072935047998,-0.013396663500448769
2020-08-11,9962.6005,0.0003363003837075773,-0.0130648684198168
2020-08-12,9958.2063,-0.0004410695781689178,-0.013500175481983012
2020-08-13,9944.8575,-0.001340482371810281,-0.014822561106543342
2020-08-14,9953.8052,0.0008997313435612497,-0.013936166085801394
2020-08-17,9951.9014,-0.00019126353808895935,-0.014124764143457424
2020-08-18,9955.724,0.00038410750331574484,-0.013746082068031629
2020-08-19,9943.5283,-0.0012249937824713175,-0.014954236985436298
2020-08-20,9934.5825,-0.0008996605359889998,-0.015840443784563618
2020-08-21,9919.8786,-0.0014800722627247298,-0.017297071045813572
2020-08-24,9911.8164,-0.000812731720325699,-0.01809574488783161
2020-08-25,9912.8692,0.00010621665671695091,-0.017991450300637535
2020-08-26,9905.3099,-0.0007625743715047317,-0.018740304853236855
2020-08-27,9905.4651,1.5668363894327797e-05,-0.018724930119258465
2020-08-28,9911.7408,0.0006335593469508627,-0.0181032341268057
2020-08-31,9914.8697,0.00031567613228955516,-0.01779327275344722
2020-09-01,9914.4214,-4.52149159357873e-05,-0.017837683148051342
2020-09-02,9927.9375,0.0013632767314086802,-0.016498724115020513
2020-09-03,9924.2911,-0.0003672867602158014,-0.016859951112308424
2020-09-04,9924.6057,3.1699997191658724e-05,-0.01682878557551959
2020-09-08,9924.1307,-4.7860843479186066e-05,-0.016875840979126422
2020-09-09,9922.8648,-0.000127557771886333,-0.017001246106338685
2020-09-10,9928.6843,0.0005864737772101059,-0.016424743114149876
2020-09-11,9925.0927,-0.0003617397725096394,-0.01678054140382179
2020-09-14,9920.6753,-0.0004450739286292471,-0.017218146750963892
2020-09-15,9895.9412,-0.0024931871321302035,-0.01966840582117546
2020-09-16,9904.3221,0.00084690276858157,-0.018838160279937455
2020-09-17,9903.8677,-4.5878960256984236e-05,-0.018883174964987703
2020-09-18,9890.4406,-0.001355743069952453,-0.02021331730134268
2020-09-21,9911.4297,0.002122160260484396,-0.018134052939567824
2020-09-22,9914.8563,0.00034572207075211914,-0.01779460021114898
2020-09-23,9905.9888,-0.00089436495413453,-0.018673050298481875
2020-09-24,9908.3779,0.00024117733708717282,-0.01843637647794094
2020-09-25,9898.6941,-0.000977334544335351,-0.01939569251467199
2020-09-28,9903.67,0.0005026824700038457,-0.018902759919288914
2020-09-29,9897.7368,-0.0005990910440271113,-0.019490526489140958
2020-09-30,9908.5786,0.0010953817240322294,-0.01841649433161685
2020-10-01,9900.0238,-0.000863373077547136,-0.019263967103775204
2020-10-02,9892.3985,-0.0007702304715673236,-0.020019359880875998
2020-10-05,9883.1141,-0.0009385388184673937,-0.020939109752974305
2020-10-06,9881.0404,-0.00020982252952039815,-0.02114453878552036
2020-10-07,9876.5324,-0.000456227261250719,-0.02159111933175062
2020-10-08,9874.2882,-0.00022722549869824693,-0.021813438777591232
2020-10-09,9882.5841,0.0008401516982257107,-0.020991613676998755
2020-10-12,9884.8389,0.00022815894883199128,-0.02076824415267753
2020-10-13,9876.9065,-0.0008024814648219802,-0.021554059486510124
2020-10-14,9864.8358,-0.0012221134218490803,-0.02274983140296538
2020-10-15,9859.3796,-0.0005530958761624793,-0.023290344441195487
2020-10-16,9855.6221,-0.0003811091724269522,-0.023662577449726996
2020-10-19,9854.6688,-9.672651714198732e-05,-0.02375701516816575
2020-10-20,9857.4263,0.0002798166083470832,-0.02348384616722743
2020-10-21,9876.6982,0.001955064071846202,-0.021574694519291615
2020-10-22,9868.7904,-0.0008006521855654647,-0.022358072878537305
2020-10-23,9877.1135,0.0008433759014681019,-0.021533553236938285
2020-10-26,9885.7233,0.0008716919168743065,-0.020680631944362204
2020-10-27,9879.6396,-0.0006154026180359429,-0.021283307647356975
2020-10-28,9871.2201,-0.0008522071999468306,-0.022117377059288068
2020-10-29,9850.7756,-0.0020711218869489123,-0.02414269116252754
2020-10-30,9894.27,0.004415327459088569,-0.019833961590665083
2020-11-02,9895.8981,0.00016454978487545624,-0.01967267547990259
2020-11-03,9910.3132,0.0014566742557706736,-0.018244657904045614
2020-11-04,9915.9516,0.00056894266469798,-0.017686095403632085
2020-11-05,9917.7513,0.00018149544013512653,-0.01750780990916656
2020-11-06,9913.1841,-0.0004605076152695009,-0.017960255044646267
2020-11-09,9919.4121,0.0006282542457776152,-0.01734328440535582
2020-11-10,9910.8214,-0.0008660493095149491,-0.0181943135753867
2020-11-11,9963.7551,0.005341000292871767,-0.012950489116649755
2020-11-12,9971.1582,0.0007430030069686122,-0.012217108362036488
2020-11-13,9950.1444,-0.0021074582890481253,-0.01429881960479884
2020-11-16,9946.4038,-0.00037593424272308607,-0.014669378431601987
2020-11-17,9939.3235,-0.0007118452198773273,-0.015370781324564153
2020-11-18,9957.7515,0.0018540497248127341,-0.013545229792636393
2020-11-19,9950.6091,-0.0007172703596791674,-0.014252784560470189
2020-11-20,9952.3541,0.0001753661491938896,-0.01407991786721996
2020-11-23,9940.3955,-0.0012015850601617695,-0.015264584708424178
2020-11-24,9932.3237,-0.0008120200046366488,-0.016064209564915166
2020-11-25,9935.8248,0.00035249555952354683,-0.015717376567930597
2020-11-27,9938.209,0.00023995994776404572,-0.015481188161026727
2020-11-30,9957.977,0.001989090790906145,-0.013522890858924108
2020-12-01,9962.7251,0.00047681371427144015,-0.013052525044470853
2020-12-02,9964.1225,0.00014026282828982772,-0.01291409300026003
2020-12-03,9964.0674,-5.529839682272275e-06,-0.012919551427078457
2020-12-04,9960.8863,-0.00031925717403313847,-0.013234683941633185
2020-12-07,9967.5256,0.000666537073111817,-0.012576968276019507
2020-12-08,9966.0875,-0.00014427853588871997,-0.012719432225339333
2020-12-09,9970.35,0.0004277004391142203,-0.012297171892973191
2020-12-10,9972.2045,0.00018600149443104286,-0.012113457690891671
2020-12-11,9979.6688,0.0007485105224225297,-0.011374014219013628
2020-12-14,9976.3946,-0.0003280870403233882,-0.01169836959267534
2020-12-15,9967.3374,-0.0009078630470369387,-0.012595612122248578
2020-12-16,9971.6586,0.00043353604143070434,-0.012167536732636708
2020-12-17,9976.9341,0.0005290494000667056,-0.011644924560578751
2020-12-18,9992.8815,0.0015984269155391306,-0.010065111205886712
2020-12-21,9993.5745,6.934936634661604e-05,-0.009996459848624517
2020-12-22,9990.1505,-0.0003426201505778437,-0.010335655010623834
2020-12-23,9990.32,1.696671136230954e-05,-0.010318863661336719
