run_id,_path,DATASET,METHOD,TRADE_METHOD,TOP N,STOP LOSS %,MAX SEC %,Final_Equity,RCC_Raw,REC_Raw,Cum_Ret_Raw,Ann_Ret_Raw,Sharpe_Raw,Sortino_Raw,Calmar_Raw,MDD_Raw,Win_Rate,Profit_Factor,Avg_Trade_Days,Entries,Exits,Stop_Losses,Forced_Closes,Gross_Profit,Gross_Loss,Avg_Utilization,Ann_Ret_Employed,Excess_Ret_RF,ENTRY Z,DYN Z NUM
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top3_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 3,15%,0%,12358.6384,0.23586383999999994,0.0014180190781563121,0.23224685046476634,0.008388556838014427,0.2669535278230847,0.3779723040670095,0.055318950056017405,-0.1516398418538305,0.3896829308362083,1.1080432021754065,29.692883895131086,3503,3125,0,378,24189.1502,-21830.5118,0.4433928918579786,0.02132208737549076,0.00058620414470777,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top3_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 3,0%,0%,12151.500599999994,0.2151500599999994,0.001248452959381041,0.2115936932640332,0.007707011087322968,0.24446380240099427,0.3466851394853434,0.060809629502546245,-0.1267399777037,0.3884724304514409,1.0991468959216915,30.570902394106813,3470,3074,0,396,23851.6313,-21700.1307,0.4591838538076808,0.018780707261950528,-0.000559879538377276,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top3_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 3,5%,0%,11360.096999999992,0.13600969999999923,0.0008128069721115493,0.13268495251258727,0.004996074105487525,0.16658500246166344,0.2388671090531476,0.029126561098813775,-0.17152983108915654,0.39624046156709475,1.064013338901281,30.732954545454547,3168,2781,0,387,22607.1843,-21247.0873,0.44774048742555184,0.012175886621010807,-0.003503172337981404,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top5_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 5,0%,0%,12980.129700000005,0.29801297000000043,0.0018305464987715015,0.29493684751872173,0.010392103803917863,0.4067044680440076,0.5913923726835376,0.12828725877791156,-0.08100651540078874,0.3845297718419588,1.1528183327702974,31.214784633294528,5235,4597,0,638,22481.2566,-19501.126900000003,0.43711892264461055,0.027327042915883358,0.0032027891055617583,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top5_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 5,15%,0%,11933.0227,0.19330226999999997,0.0011672842391304346,0.1904742983043768,0.0069984473807458425,0.284149570125027,0.4141659832947961,0.06797538974634476,-0.10295560506325997,0.3777131782945736,1.091053758614742,31.98932384341637,5902,5250,0,652,23162.489,-21229.4663,0.4369015428662319,0.01773415321100917,-0.0009899519580085902,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top5_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 5,5%,0%,11933.457100000007,0.19334571000000061,0.0011633315884476572,0.190517635357208,0.006999913673044311,0.2727929962022348,0.39311253152661135,0.05790338912591613,-0.12088953304308957,0.3798564189189189,1.092190133717425,32.67685076380729,5482,4822,0,660,22905.9519,-20972.4948,0.44317374476432847,0.017487092102839018,-0.0011136548030326885,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top10_SL15_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 10,15%,0%,11485.976699999997,0.1485976699999998,0.0009668033181522433,0.14750791615726322,0.005518875655500244,0.2653600870609571,0.4002431031357238,0.04318775782496956,-0.12778796430847436,0.37532872309340604,1.0710037982992813,34.828496902510594,11615,10420,0,1195,22414.106399999997,-20928.129699999998,0.4142304225650814,0.014378947178988305,-0.0023284110853083176,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top10_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 10,0%,0%,11527.550599999999,0.15275505999999994,0.0009810858060372506,0.15166136175458078,0.005664203773081411,0.268277441696358,0.4019506722704856,0.041684860292226344,-0.13588155827735154,0.3796164772727273,1.071129135172404,34.68379321281319,11259,10033,0,1226,23003.2876,-21475.737,0.4248740787869148,0.01441094463252865,-0.0023746447505434524,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top10_SL5_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 10,5%,0%,11662.1228,0.16621227999999985,0.0010716459058671816,0.1651058139616548,0.006131195718071414,0.3015323322973365,0.46112045027310694,0.04751298467766974,-0.1290425293141596,0.37117202268431004,1.0776603569640812,34.852101379531604,11953,10754,0,1199,23064.584300000002,-21402.461499999998,0.4216823074068183,0.015799189483676673,-0.0017714074715020466,2.0,0.0
2,tiingo/HDBSCAN_Cluster_SSD_DTW_DRL_THR/TradeLogs_Top20_SL0_ZWin0_MSR0.csv,Tiingo,HDBSCAN (Cluster-SSD-DTW-PCA-DRL-THR),DRL,Top 20,0%,0%,11117.878999999995,0.11178789999999958,0.0007651464750171087,0.11125947389497148,0.00422867705915686,0.24706092673790128,0.3849325089419177,0.05085185443523394,-0.08315679154911838,0.37306762400175836,1.0546919612500638,35.64972241498959,22982,20733,0,2249,21557.4276,-20439.548600000002,0.3941413498754043,0.011368413941538046,-0.003402064980647915,2.0,0.0
