Window_Start,Window_End,Sector,Stock_A,Stock_B,p_value,alpha,beta,Std
2011-03-11,2011-09-08,Communication Services,GOOGL,GOOG,1.209934064172803e-27,0.0046869496878887695,1.0000000709468568,1.0134704163690276e-07
2011-03-11,2011-09-08,Industrials,EMR,IEX,5.716555430735039e-09,0.6316628229498295,0.8712330623872498,0.014535848854004893
2011-03-11,2011-09-08,Health Care,CNC,HSIC,4.330887648628147e-08,-2.6462053096765663,1.4101867566616217,0.04338008300113324
2011-03-11,2011-09-08,Health Care,CNC,HOLX,2.392092423944727e-07,-0.2955732645001788,0.7365111238003349,0.06633099190187566
2011-03-11,2011-09-08,Health Care,TECH,CNC,8.146392389968362e-07,1.740620542678557,0.48700803019963856,0.03261138958867888
2011-03-11,2011-09-08,Utilities,SO,WEC,1.0320876590625145e-06,0.5298753035154795,0.849057014357192,0.010746074884350788
2011-03-11,2011-09-08,Health Care,CNC,ELV,2.2171635146633637e-06,-1.9967684082104356,0.9913080530618766,0.06950528491463152
2011-03-11,2011-09-08,Consumer Cyclical,PVH,M,2.95015915268226e-06,1.3714101756773722,1.036283749401009,0.0391684307154346
2011-03-11,2011-09-08,Real Estate,CPT,MAC,7.379861105158011e-06,-0.010069202017158885,1.1089544393340045,0.025650540024796255
2011-03-11,2011-09-08,Financials,KEY,WTW,8.671310385047065e-06,-1.2216714578825218,0.6767254605149351,0.03635296787018411
2011-04-11,2011-10-07,Communication Services,GOOGL,GOOG,4.539920360097471e-22,0.004686950735603268,1.0000000700902838,1.0031332168624286e-07
2011-04-11,2011-10-07,Industrials,CMI,GWW,2.099956283760981e-06,-3.034792573715997,1.5724385437011121,0.042581311811313555
2011-04-11,2011-10-07,Financials,HBAN,MET,3.1105998378723064e-06,-2.0002854557009306,1.0486777682143429,0.04244190332575087
2011-04-11,2011-10-07,Financials,GL,JKHY,4.132312028304469e-06,0.4007421801384212,0.8645617648406292,0.020009828998565623
2011-04-11,2011-10-07,Utilities,SO,WEC,4.965004959289765e-06,0.6240213520631586,0.815698041921,0.010607998202620147
2011-04-11,2011-10-07,Financials,KEY,MET,8.355813204835729e-06,-0.6694025974974807,0.7222131654636493,0.029954996489408935
2011-04-11,2011-10-07,Financials,BRO,GL,8.565411830690505e-06,-1.2836455761009653,1.1384188734705034,0.030711197767820338
2011-04-11,2011-10-07,Real Estate,KIM,UDR,1.1875883499952006e-05,-1.1121131356038192,1.2613210061772153,0.031587460297151926
2011-04-11,2011-10-07,Real Estate,CPT,MAC,1.7352567334209996e-05,0.007771076780133224,1.1045102276936467,0.02435047475113788
2011-04-11,2011-10-07,Financials,AMP,FISV,2.121702504809872e-05,-0.946011094570919,1.733800823682203,0.02932134539511971
2011-05-11,2011-11-07,Communication Services,GOOGL,GOOG,6.704420111471048e-28,0.004686928663647932,1.0000000790911867,9.525763199057269e-08
2011-05-11,2011-11-07,Financial Services,AMG,SII,8.797770575719431e-07,2.8277800799408808,0.43640784187578613,0.03957425516579472
2011-05-11,2011-11-07,Health Care,CNC,REGN,2.6040873730924194e-06,-0.3808140887869804,0.6498383365657705,0.039176925949581894
2011-05-11,2011-11-07,Consumer Cyclical,AAP,M,2.9500953181640225e-06,1.7630364095776843,0.8450750644102352,0.06441390520896342
2011-05-11,2011-11-07,Industrials,DE,FLS,3.0022114943322116e-06,-0.3636278815643209,1.3182790411876724,0.057560965989869844
2011-05-11,2011-11-07,Financials,CINF,IVZ,4.330803451328956e-06,1.195115222282809,0.6869904495207615,0.019879689273876053
2011-05-11,2011-11-07,Health Care,CNC,HSIC,7.881613988714278e-06,-3.2046154779772573,1.5924397660812974,0.03677862056246023
2011-05-11,2011-11-07,Health Care,A,LH,8.119822024788414e-06,-5.635322759736282,2.079451360364758,0.04190702650789809
2011-05-11,2011-11-07,Health Care,TECH,CNC,1.2263124950569334e-05,1.607490093417438,0.5586393471107226,0.022342646120861936
2011-05-11,2011-11-07,Financials,AMP,ERIE,1.307283305133853e-05,-0.25956450422436256,1.058545912027821,0.03667693388214649
2011-06-10,2011-12-07,Communication Services,GOOGL,GOOG,3.1778867355841435e-22,0.004686987263896963,1.0000000582438098,9.531600183337475e-08
2011-06-10,2011-12-07,Health Care,TECH,REGN,1.4872153195697452e-06,1.3773699720110608,0.3690304547922057,0.02310228979335645
2011-06-10,2011-12-07,Industrials,CMI,FDX,4.45397385440892e-06,-4.627405122237316,2.0543703130777202,0.04490551549242125
2011-06-10,2011-12-07,Health Care,CNC,HSIC,1.4410753661529654e-05,-3.4653131202969454,1.675695992036907,0.03798853824253515
2011-06-10,2011-12-07,Health Care,A,LH,2.5650780553501794e-05,-5.507743799813031,2.0474278516794846,0.040917088249987875
2011-06-10,2011-12-07,Utilities,DUK,PNW,2.6782642537198644e-05,0.900388078056092,0.7775794391405741,0.008971307315587266
2011-06-10,2011-12-07,Energy,HAL,RRC,2.7810819559637894e-05,-0.6514203793290231,1.0803455936536217,0.13027697236640062
2011-06-10,2011-12-07,Utilities,SO,WEC,4.3977917028729966e-05,0.38895262373465833,0.8982346500983605,0.010376641439954227
2011-06-10,2011-12-07,Financial Services,AMG,SII,5.7883403119802535e-05,2.8183858095392695,0.4380125693594521,0.040120509416896995
2011-06-10,2011-12-07,Financials,HBAN,MET,6.606158631042869e-05,-2.1699333086190986,1.1021974614206203,0.02991286940493415
2011-07-12,2012-01-09,Communication Services,GOOGL,GOOG,3.00511090941613e-28,0.0046871336785924145,1.0000000044353314,9.328580199005516e-08
2011-07-12,2012-01-09,Health Care,COR,CNC,3.0114302174458827e-06,1.8637536425805956,0.6921900399496318,0.02829354081927066
2011-07-12,2012-01-09,Health Care,TECH,REGN,3.952250880980571e-06,1.3740177760655998,0.3706415130051156,0.02374030966363925
2011-07-12,2012-01-09,Communication Services,LYV,LUMN,4.684061481380403e-06,0.12404907134464577,0.8060785345837185,0.049793318424972144
2011-07-12,2012-01-09,Utilities,ED,DUK,1.2010171746164203e-05,-0.6487875246097103,1.1908603882293503,0.009588327701292474
2011-07-12,2012-01-09,Health Care,A,LH,1.6481180437419428e-05,-5.403731794971918,2.0236642912051357,0.04039813682342415
2011-07-12,2012-01-09,Energy,WMB,RRC,1.7569768128724364e-05,-2.0569289549138894,1.150689026582611,0.04969350302693421
2011-07-12,2012-01-09,Consumer Cyclical,PENN,MAT,2.2265208562221595e-05,-1.6735879390463149,1.2851457565252118,0.05244008555307232
2011-07-12,2012-01-09,Health Care,CI,UNH,2.5356195552193283e-05,0.5406019438124734,0.8849745552980879,0.019005037988859785
2011-07-12,2012-01-09,Financial Services,AMG,SII,3.5091933437047424e-05,2.864595407609405,0.42679206307286166,0.03820445231316248
2011-08-10,2012-02-08,Communication Services,GOOGL,GOOG,7.928787839914999e-23,0.0046871462116364615,1.0000000001682416,9.184185776467161e-08
2011-08-10,2012-02-08,Health Care,COR,CNC,5.150689733330124e-06,1.8493073358911833,0.6977498276922275,0.025991592600370168
2011-08-10,2012-02-08,Health Care,TECH,REGN,8.852799593897808e-06,1.398912899326863,0.3635972507017012,0.02429358738600547
2011-08-10,2012-02-08,Financials,AMP,PNC,1.1202778547477323e-05,-1.7000585013908212,1.4891819744091852,0.0457941762029421
2011-08-10,2012-02-08,Health Care,CNC,HSIC,1.778348622330271e-05,-3.980127061470296,1.8366462403784587,0.039472793301008335
2011-08-10,2012-02-08,Financials,HBAN,MET,2.41712687398753e-05,-2.256422205628946,1.1291309662772202,0.02860425030543895
2011-08-10,2012-02-08,Utilities,CMS,EVRG,2.4487337431317687e-05,-0.08116512889004124,0.9509126702992584,0.01383156305238841
2011-08-10,2012-02-08,Health Care,UHS,WAT,3.4304994414771314e-05,-1.1006629367195926,1.096888082825109,0.03456488493062934
2011-08-10,2012-02-08,Financials,AMP,SCHW,4.114083196696352e-05,1.1920138980166493,0.9618256418573708,0.03693239560632854
2011-08-10,2012-02-08,Health Care,CI,UNH,5.325249220695566e-05,0.5283675527550709,0.8890280086419708,0.01923207176182505
2011-09-09,2012-03-09,Communication Services,GOOGL,GOOG,1.1611590458197436e-22,0.0046872063576302025,0.999999977170652,9.063586619456579e-08
2011-09-09,2012-03-09,Financials,BLK,TFC,3.4869160215184995e-07,2.547691844758927,0.843799672605548,0.03645863126870634
2011-09-09,2012-03-09,Health Care,COR,CNC,6.75364416940407e-07,1.9051417757887783,0.672018977899965,0.024176985058664405
2011-09-09,2012-03-09,Financials,BLK,PNC,2.956554915654075e-06,1.896810959440685,0.8092562101628756,0.039545132687142714
2011-09-09,2012-03-09,Financials,AMP,PNC,3.5643088648418545e-06,-0.9097917299847351,1.274244643330012,0.029415217383299573
2011-09-09,2012-03-09,Financials,GL,KKR,4.539890781407107e-06,2.304401348978374,0.40087950311461984,0.01931715759208671
2011-09-09,2012-03-09,Financials,BLK,PRU,8.10023856491224e-06,1.8854467111739477,0.8483431669289387,0.02878708884767071
2011-09-09,2012-03-09,Information Technology,CDNS,SMCI,5.8575601184331776e-05,2.037190567552516,0.582282641838634,0.03497433790699524
2011-09-09,2012-03-09,Financials,IVZ,KEY,6.66441748257266e-05,0.803357075530631,1.0895090737328499,0.03561937134567701
2011-09-09,2012-03-09,Financials,HIG,MET,7.407172464933632e-05,-0.7840365112930859,1.1719719775598896,0.026128572794555133
2011-10-10,2012-04-10,Communication Services,GOOGL,GOOG,1.5843247942964608e-28,0.004687303800356979,0.999999941302013,8.811834589353985e-08
2011-10-10,2012-04-10,Health Care,COR,CNC,2.092700974495517e-06,1.948102466150042,0.6525291355522032,0.023845492960762903
2011-10-10,2012-04-10,Financials,IVZ,KEY,2.2546883408168505e-06,0.8098668407931466,1.0888784017807491,0.029906023147865873
2011-10-10,2012-04-10,Financials,GL,KKR,6.115836859266395e-06,2.233288152497699,0.43249814824463617,0.01999918103999294
2011-10-10,2012-04-10,Financials,BLK,PRU,6.259573150621574e-06,1.9814966467771071,0.8216209217577413,0.022769738173325883
2011-10-10,2012-04-10,Financials,HIG,MET,7.0949481526424235e-06,-0.6564967409630358,1.132239020371324,0.025476225355068518
2011-10-10,2012-04-10,Financials,KEY,MET,9.857569385051842e-06,-1.0434523380722376,0.8362626187433831,0.029291982108251534
2011-10-10,2012-04-10,Energy,CVX,TRGP,1.1785867524439705e-05,2.0616435440846175,0.6873522832520598,0.023812986448846787
2011-10-10,2012-04-10,Consumer Discretionary,SBUX,TSCO,1.5765409572715193e-05,1.7094103018134466,0.5749030669572301,0.030985507319925273
2011-10-10,2012-04-10,Industrials,BR,NOC,1.5774384813948964e-05,0.678293164631021,0.5591953320853367,0.022905677701271946
2011-11-08,2012-05-09,Communication Services,GOOGL,GOOG,1.7783066899256656e-27,0.004687149308494537,1.0000000005992196,8.751311879967967e-08
2011-11-08,2012-05-09,Industrials,MMM,IEX,8.617993602052676e-07,1.4894619777899063,0.6762118563957136,0.016439374281753443
2011-11-08,2012-05-09,Financials,IVZ,KEY,3.3419590260994927e-06,0.7999563731063435,1.0960290404510917,0.02956268554649608
2011-11-08,2012-05-09,Consumer Staples,CHD,HSY,6.353610878379389e-06,-1.2206797278627648,1.0932808675331118,0.022962367002954894
2011-11-08,2012-05-09,Health Care,A,LH,7.646554987595896e-06,-5.245509319740389,1.9859320569615402,0.0382747489298251
2011-11-08,2012-05-09,Energy,CVX,TRGP,8.039726526674571e-06,2.024632517597154,0.7008799224801525,0.023686391070702972
2011-11-08,2012-05-09,Health Care,A,UHS,1.055374098606817e-05,-0.5023380033176814,1.0112826000954507,0.04801760009094448
2011-11-08,2012-05-09,Industrials,AME,CAT,1.4956842923178404e-05,0.43831097923563794,0.659024150539401,0.02357045439087867
2011-11-08,2012-05-09,Financials,KKR,L,1.9664582104389112e-05,-6.330674639781629,2.352424740523034,0.048494817070470146
2011-11-08,2012-05-09,Health Care,ABT,BIIB,3.126973094390073e-05,1.6189081096366489,0.28325219981708166,0.01857527897725068
2011-12-08,2012-06-08,Communication Services,GOOGL,GOOG,2.609770448520761e-27,0.004687249920691583,0.9999999607954798,8.741342066866919e-08
2011-12-08,2012-06-08,Healthcare,NKTR,THC,2.8034717994351745e-11,-0.5662510329661059,1.6816145263961317,0.16294407850667114
2011-12-08,2012-06-08,Consumer Discretionary,BBY,MAR,2.771963092515539e-08,-0.06603729770869006,0.8877098250236586,0.03799013907207058
2011-12-08,2012-06-08,Industrials,MMM,IEX,4.7062985812140474e-07,1.4884039388220773,0.6764518529687913,0.016454617411148963
2011-12-08,2012-06-08,Consumer Discretionary,BBY,RCL,1.2660942735308539e-06,1.3628639087918044,0.45346609981340713,0.04696891665718922
2011-12-08,2012-06-08,Consumer Discretionary,BBY,NVR,2.0456225314237833e-06,-4.599988461351315,1.1430984712663175,0.07604970551684266
2011-12-08,2012-06-08,Consumer Discretionary,BBY,PHM,5.033607853624747e-06,2.1254387848617124,0.44431606291110715,0.06096146959305207
2011-12-08,2012-06-08,Financials,IVZ,KEY,1.0191208584741359e-05,0.7924428261743148,1.1006583717283869,0.028867753684211087
2011-12-08,2012-06-08,Health Care,A,UHS,1.3014522961179716e-05,-0.45679565616390994,0.9997809577929315,0.046070888300864254
2011-12-08,2012-06-08,Consumer Staples,CL,DLTR,1.3129335351848723e-05,2.064396669757059,0.38625891467561035,0.019365312334836373
2012-01-10,2012-07-10,Communication Services,GOOGL,GOOG,7.303789590068676e-27,0.004687335173906904,0.9999999277457018,8.672608407109995e-08
2012-01-10,2012-07-10,Industrials,MMM,IEX,3.796574962062933e-07,1.4798899998307986,0.6790140269090896,0.016294927157655494
2012-01-10,2012-07-10,Utilities,CMS,XEL,1.6830513741376577e-06,-0.02396497164845779,0.9349395944731258,0.011286746211047898
2012-01-10,2012-07-10,Utilities,NI,SO,1.6847366895140674e-06,-1.8889834095317206,1.1412462685762466,0.016043435184461906
2012-01-10,2012-07-10,Financials,BX,KKR,3.5202448361280246e-06,0.3664420335054012,0.7580230402316525,0.03532071699915158
